Attributes,change_perc1,change_perc2,open,high,low,close,volume_match,volume_reconcile,adjust,value_match,value_reconcile,volume
Symbols,VPB,VPB,VPB,VPB,VPB,VPB,VPB,VPB,VPB,VPB,VPB,VPB
date,,,,,,,,,,,,
2017-08-17,0.0,0.0,39.0,39.0,33.0,39.0,58299310,0,8.93,2255109000000,0,58299310
2017-08-18,-1.8,-4.62,38.0,38.5,37.2,37.2,1092840,255610,8.52,41503000000,9794937000,1348450
2017-08-21,-1.35,-3.63,35.8,36.8,35.5,35.85,798670,1003920,8.21,28647000000,38895616000,1802590
2017-08-22,0.15,0.42,34.8,36.0,34.8,36.0,2295930,235940,8.24,81740000000,7868599000,2531870
2017-08-23,0.2,0.56,36.0,36.8,35.75,36.2,520790,0,8.29,18835000000,0,520790
2017-08-24,0.05,0.14,36.35,36.35,35.8,36.25,678690,610937,8.3,24497000000,22738576900,1289627
2017-08-25,0.05,0.14,35.9,36.3,35.8,36.3,615370,0,8.31,22194000000,0,615370
2017-08-28,0.0,0.0,36.0,36.3,35.9,36.3,761670,0,8.31,27557000000,0,761670
2017-08-29,0.0,0.0,36.1,36.3,35.95,36.3,990000,0,8.31,35775000000,0,990000
2017-08-30,0.0,0.0,36.3,36.3,36.0,36.3,830100,0,8.31,30072000000,0,830100
2017-08-31,0.0,0.0,36.1,36.3,36.1,36.3,1196380,0,8.31,43334000000,0,1196380
2017-09-01,0.0,0.0,36.1,36.3,36.1,36.3,978060,0,8.31,35464000000,0,978060
2017-09-05,0.1,0.28,36.05,36.4,36.05,36.4,1274130,175160,8.33,46234000000,6305760000,1449290
2017-09-06,1.75,4.81,36.4,38.2,36.3,38.15,1269010,652000,8.73,47780000000,22102800000,1921010
2017-09-07,0.4,1.05,38.2,39.3,38.2,38.55,900290,0,8.82,34976000000,0,900290
2017-09-08,-0.35,-0.91,38.5,38.5,38.15,38.2,339640,0,8.74,13031000000,0,339640
2017-09-11,-1.2,-3.14,38.0,38.1,36.9,37.0,655570,60000,8.47,24475000000,2133000000,715570
2017-09-12,0.35,0.95,37.0,37.5,36.4,37.35,330150,0,8.55,12230000000,0,330150
2017-09-13,0.15,0.4,37.35,37.6,37.1,37.5,312470,0,8.58,11657000000,0,312470
2017-09-14,-0.05,-0.13,37.5,37.6,37.3,37.45,268880,0,8.57,10057000000,0,268880
2017-09-15,-0.05,-0.13,37.45,37.6,37.35,37.4,352480,0,8.56,13216000000,0,352480
2017-09-18,-0.1,-0.27,37.4,37.5,37.25,37.3,323580,0,8.54,12085000000,0,323580
2017-09-19,-0.35,-0.94,37.3,37.3,36.9,36.95,820020,0,8.46,30420000000,0,820020
2017-09-20,-0.05,-0.14,36.95,37.3,36.85,36.9,789670,0,8.45,29165000000,0,789670
2017-09-21,0.0,0.0,36.9,36.95,36.75,36.9,535570,0,8.45,19743000000,0,535570
2017-09-22,-0.2,-0.54,36.9,36.9,36.5,36.7,1288830,0,8.4,47365000000,0,1288830
2017-09-25,-0.05,-0.14,36.7,36.85,36.65,36.65,504360,4000000,8.39,18516000000,156000000000,4504360
2017-09-26,-0.05,-0.14,36.9,36.9,36.6,36.6,718370,0,8.38,26338000000,0,718370
2017-09-27,0.65,1.78,36.6,37.45,36.6,37.25,1473820,0,8.53,54691000000,0,1473820
2017-09-28,0.0,0.0,37.3,37.8,37.2,37.25,1238590,500000,8.53,46423000000,18000000000,1738590
2017-09-29,0.25,0.67,37.25,37.75,37.25,37.5,752340,0,8.58,28273000000,0,752340
2017-10-02,-0.25,-0.67,37.5,37.6,37.0,37.25,634350,0,8.53,23710000000,0,634350
2017-10-03,-0.35,-0.94,37.2,37.3,36.75,36.9,659660,0,8.45,24426000000,0,659660
2017-10-04,0.0,0.0,36.9,37.0,36.75,36.9,457470,20000,8.45,16856000000,744000000,477470
2017-10-05,-0.05,-0.14,37.1,37.15,36.85,36.85,219990,0,8.44,8135000000,0,219990
2017-10-06,0.35,0.95,37.05,37.2,36.8,37.2,409110,0,8.52,15143000000,0,409110
2017-10-09,0.25,0.67,37.6,37.6,37.25,37.45,936770,4000000,8.57,35063000000,156000000000,4936770
2017-10-10,0.55,1.47,37.45,38.2,37.35,38.0,869010,0,8.7,32802000000,0,869010
2017-10-11,1.5,3.95,38.2,39.5,38.15,39.5,3495690,0,9.04,136664000000,0,3495690
2017-10-12,0.55,1.39,39.55,40.8,39.3,40.05,2362040,183862,9.17,94898000000,7526480000,2545902
2017-10-13,0.15,0.37,39.9,41.05,39.9,40.2,1322500,0,9.2,53640000000,0,1322500
2017-10-16,0.5,1.24,40.2,41.2,40.2,40.7,2217910,0,9.32,90467000000,0,2217910
2017-10-17,0.5,1.23,40.7,41.5,40.7,41.2,1689100,2923070,9.43,69731000000,127153545000,4612170
2017-10-18,0.1,0.24,42.0,42.1,41.3,41.3,2362080,292300,9.45,98598000000,12861200000,2654380
2017-10-19,-0.2,-0.48,41.2,41.7,40.8,41.1,1057180,0,9.41,43538000000,0,1057180
2017-10-20,0.2,0.49,41.1,41.6,41.1,41.3,1480860,0,9.45,61221000000,0,1480860
2017-10-23,-0.5,-1.21,40.8,41.9,40.7,40.8,1498490,0,9.34,61942000000,0,1498490
2017-10-24,-0.1,-0.25,40.95,40.95,40.45,40.7,826280,0,9.32,33682000000,0,826280
2017-10-25,0.3,0.74,40.7,41.15,40.3,41.0,1275530,0,9.39,51933000000,0,1275530
2017-10-26,-0.3,-0.73,41.0,41.3,40.5,40.7,757830,0,9.32,30961000000,0,757830
2017-10-27,0.15,0.37,40.6,41.0,40.55,40.85,738890,0,9.35,30119000000,0,738890
2017-10-30,0.25,0.61,40.85,41.8,40.85,41.1,1960480,0,9.41,80980000000,0,1960480
2017-10-31,-0.45,-1.09,41.1,41.3,40.6,40.65,1027260,5000000,9.31,42084000000,195000000000,6027260
2017-11-01,-0.35,-0.86,40.6,40.9,40.15,40.3,994020,0,9.23,40296000000,0,994020
2017-11-02,-2.6,-6.45,40.2,40.6,37.6,37.7,2450520,32500,8.63,95167000000,1309750000,2483020
2017-11-03,2.5,6.63,37.8,40.2,37.8,40.2,1257280,0,9.2,48460000000,0,1257280
2017-11-06,-0.3,-0.75,40.2,40.2,39.5,39.9,490420,2564103,9.13,19540000000,100000017000,3054523
2017-11-07,-0.4,-1.0,39.8,39.8,39.4,39.5,579800,0,9.04,22941000000,0,579800
2017-11-08,0.7,1.77,39.5,40.3,39.15,40.2,826220,0,9.2,32979000000,0,826220
2017-11-09,-0.5,-1.24,40.3,40.3,39.5,39.7,537590,1142528,9.09,21398000000,44467982400,1680118
2017-11-10,-0.15,-0.38,39.65,39.7,39.5,39.55,503430,1350000,9.05,19958000000,52650000000,1853430
2017-11-13,-0.85,-2.15,39.6,39.6,38.6,38.7,734400,0,8.86,28599000000,0,734400
2017-11-14,0.35,0.9,38.7,39.4,38.7,39.05,777620,0,8.94,30390000000,0,777620
2017-11-15,0.25,0.64,39.3,39.45,38.8,39.3,775820,0,9.0,30361000000,0,775820
2017-11-16,0.2,0.51,39.3,40.4,39.05,39.5,916660,0,9.04,36559000000,0,916660
2017-11-17,0.0,0.0,39.8,40.0,39.45,39.5,561660,0,9.04,22278000000,0,561660
2017-11-20,-0.4,-1.01,39.6,39.6,39.05,39.1,629260,36000,8.95,24712000000,1324800000,665260
2017-11-21,-0.15,-0.38,39.0,39.35,38.75,38.95,1003180,0,8.92,39106000000,0,1003180
2017-11-22,0.65,1.67,39.0,40.2,38.9,39.6,1542070,0,9.07,60981000000,0,1542070
2017-11-23,0.4,1.01,40.0,40.9,39.1,40.0,1865520,0,9.16,75301000000,0,1865520
2017-11-24,0.0,0.0,40.25,40.6,39.7,40.0,939760,0,9.16,37558000000,0,939760
