,timestamp,delta_volume,date,note
0,1502125200,1332689035,2017-08-08,"Niêm yết cổ phiếu lần đầu - 1,332,689,035 CP"
1,1502902800,1332689035,2017-08-17,"Giao dịch lần đầu - 1,332,689,035 CP"
2,1512493200,164714380,2017-12-06,"Niêm yết cổ phiếu bổ sung - 164,714,380 CP"
3,1532019600,925649857,2018-07-20,"Niêm yết cổ phiếu bổ sung - 925,649,857 CP"
4,1532624400,925649857,2018-07-27,"Giao dịch bổ sung - 925,649,857 CP"
5,1536858000,164714380,2018-09-14,"Giao dịch bổ sung - 164,714,380 CP"
6,1540141200,33695094,2018-10-22,"Niêm yết cổ phiếu bổ sung - 33,695,094 CP"
7,1569344400,5182103,2019-09-25,"Giao dịch bổ sung - 5,182,103 CP"
8,1600362000,6045682,2020-09-18,"Giao dịch bổ sung - 6,045,682 CP"
9,1632070800,6046120,2021-09-20,"Giao dịch bổ sung - 6,046,120 CP"
10,1634490000,73219600,2021-10-18,"Niêm yết cổ phiếu bổ sung - 73,219,600 CP"
11,1635181200,60219600,2021-10-26,"Giao dịch bổ sung - 60,219,600 CP"
12,1636304400,1975725021,2021-11-08,"Niêm yết cổ phiếu bổ sung - 1,975,725,021 CP"
13,1636909200,1975725021,2021-11-15,"Giao dịch bổ sung - 1,975,725,021 CP"
14,1660496400,2500000,2022-08-15,"Giao dịch bổ sung - 2,500,000 CP"
15,1691946000,5250000,2023-08-14,"Giao dịch bổ sung - 5,250,000 CP"
16,1723482000,5250000,2024-08-13,"Giao dịch bổ sung - 5,250,000 CP"
