,timestamp,delta_volume,date,note
0,1387472400,999942.0,2013-12-20,"Niêm yết cổ phiếu bổ sung - 999,942 CP"
1,1389286800,999942.0,2014-01-10,"Giao dịch bổ sung - 999,942 CP"
2,1419181200,299784.0,2014-12-22,"Niêm yết cổ phiếu bổ sung - 299,784 CP"
3,1421254800,299784.0,2015-01-15,"Giao dịch bổ sung - 299,784 CP"
4,1428858000,700058.0,2015-04-13,"Niêm yết cổ phiếu bổ sung - 700,058 CP"
5,1430758800,700058.0,2015-05-05,"Giao dịch bổ sung - 700,058 CP"
6,1470243600,599767.0,2016-08-04,"Niêm yết cổ phiếu bổ sung - 599,767 CP"
7,1471798800,599767.0,2016-08-22,"Giao dịch bổ sung - 599,767 CP"
8,1500829200,3398338.0,2017-07-24,"Niêm yết cổ phiếu bổ sung - 3,398,338 CP"
9,1502125200,3398338.0,2017-08-08,"Giao dịch bổ sung - 3,398,338 CP"
10,1506963600,4400.0,2017-10-03,"Niêm yết cổ phiếu bổ sung - 4,400 CP"
11,1508259600,4400.0,2017-10-18,"Giao dịch bổ sung - 4,400 CP"
12,1509296400,,2017-10-30,Đưa cổ phiếu vào diện cảnh báo
13,1530723600,,2018-07-05,Đưa cổ phiếu ra khỏi diện cảnh báo
14,1538413200,4240000.0,2018-10-02,"Niêm yết cổ phiếu bổ sung - 4,240,000 CP"
15,1541696400,4240000.0,2018-11-09,"Giao dịch bổ sung - 4,240,000 CP"
16,1565629200,5762111.0,2019-08-13,"Niêm yết cổ phiếu bổ sung - 5,762,111 CP"
17,1566493200,5762111.0,2019-08-23,"Giao dịch bổ sung - 5,762,111 CP"
18,1644166800,10000000.0,2022-02-07,"Niêm yết cổ phiếu bổ sung - 10,000,000 CP"
19,1645376400,9057360.0,2022-02-21,"Giao dịch bổ sung - 9,057,360 CP"
20,1666198800,15000000.0,2022-10-20,"Niêm yết cổ phiếu bổ sung - 15,000,000 CP"
21,1672678800,942640.0,2023-01-03,"Giao dịch bổ sung - 942,640 CP"
