quarter,s,ln_s
2017Q4,0.3424730664547554,0.019111687975123307
2018Q1,0.20370883471790968,0.005468779709683615
2018Q2,0.03698742798969864,0.0007874153021400072
2018Q3,0.02244956052680765,0.0004426033416178402
2018Q4,0.0388652308261335,0.0018711978440363077
2019Q1,0.03682384396019572,0.0007146231752933963
2019Q2,0.1078214436503525,0.0024176402498189806
2019Q3,0.07725125952438791,0.0015245554638084861
2019Q4,7.617302880508763e-05,1.2882099048444139e-06
2020Q1,0.026819922696553943,0.0008657083048989183
2020Q2,0.044625002747991714,0.001754090371562555
2020Q3,0.04992517617545379,0.0022567104562930215
2020Q4,0.18294673112916254,0.009681644151867801
2021Q1,0.21325924488532336,0.008311852127166683
2021Q2,0.12998579584390094,0.003850065722549164
2021Q3,0.042657020787414165,0.0012704285246326907
2021Q4,0.16936662457444254,0.0046584267136186245
2022Q1,0.10358589173424984,0.0035345310158953046
2022Q2,0.11901982981782828,0.004463624993831377
2022Q3,0.048186204713681784,0.002150612856524355
