quarter,s,ln_s
2017Q1,0.3366598063194737,0.01155397427240559
2017Q2,0.18400104527063632,0.006959921802284918
2017Q3,0.11837311434960011,0.004676923263249694
2017Q4,0.2439075539304643,0.007901326885622301
2018Q1,0.48567468318540485,0.012012411964734612
2018Q2,0.3007484907720418,0.009932839236923308
2018Q3,0.1804706674628044,0.0052911436785689
2018Q4,0.21337777505885247,0.006615450627772333
2019Q1,0.25815128241907526,0.006954273874819841
2019Q2,0.2390091363520697,0.0073473241390720305
2019Q3,0.149803927731396,0.003985655702637538
2019Q4,0.11534760447057057,0.003367093504046896
2020Q1,0.16131918530438302,0.006967768118191953
2020Q2,0.11332415856440256,0.0045109150208454485
2020Q3,0.10874309132479837,0.004493758960907112
2020Q4,0.08834380959605793,0.0033026354553875297
2021Q1,0.09730783973954198,0.003265275729326783
2021Q2,0.11440612013324057,0.00408000001381322
2021Q3,0.09059328948746165,0.003744242227617321
2021Q4,0.12806266314035045,0.005448448219761086
2022Q1,0.13019459999969837,0.005227590217812014
2022Q2,0.11686286368454842,0.006238734045075718
2022Q3,0.08441520024517196,0.0051551462406622785
