,quarter,roa
0,2010Q4,0.39
1,2011Q1,0.76
2,2011Q2,0.42
3,2011Q3,3.23
4,2011Q4,3.74
5,2012Q1,3.66
6,2012Q2,3.79
7,2012Q3,4.64
8,2012Q4,4.42
9,2013Q1,4.58
10,2013Q2,5.16
11,2013Q3,5.6
12,2013Q4,5.8
13,2014Q1,5.19
14,2014Q2,4.72
15,2014Q3,4.11
16,2014Q4,3.61
17,2015Q1,3.64
18,2015Q2,3.35
19,2015Q3,2.48
20,2015Q4,3.07
21,2016Q1,2.94
22,2016Q2,3.01
23,2016Q3,3.49
24,2016Q4,2.77
25,2017Q1,2.81
26,2017Q2,2.75
27,2017Q3,2.67
28,2017Q4,2.92
29,2018Q1,3.11
30,2018Q2,3.39
31,2018Q3,3.54
32,2018Q4,2.77
33,2019Q1,2.8
34,2019Q2,3.13
35,2019Q3,3.42
36,2019Q4,3.93
37,2020Q1,4.02
38,2020Q2,1.67
39,2020Q3,1.28
40,2020Q4,0.91
41,2021Q1,1.34
42,2021Q2,1.59
43,2021Q3,1.69
44,2021Q4,1.69
45,2022Q1,1.2
46,2022Q2,0.73
