quarter,amihud,ln_amihud
2019Q2,0.03713245049541868,-3.29326401524888
2019Q3,0.03685394495642846,-3.3007926116281765
2019Q4,0.44989670415152,-0.7987372688975184
2020Q1,0.5880745125762619,-0.5309016170436006
2020Q2,0.11497241143911083,-2.1630630799290933
2020Q3,0.19505139431420507,-1.634492194558713
2020Q4,0.01216714607397642,-4.409015904497564
2021Q1,0.007633592959237297,-4.875196645541295
2021Q2,0.008108200479737924,-4.8148793245340435
2021Q3,0.006479093926687138,-5.039174604523066
2021Q4,0.006029768683225202,-5.11104662996969
2022Q1,0.023754275919519702,-3.7399927259898926
2022Q2,0.11088475500285674,-2.1992638602351477
2022Q3,0.4124658347743054,-0.8856019014271264
