,quarter,roa
0,2009Q3,0.83
1,2010Q1,0.47
2,2010Q2,0.28
3,2010Q3,1.47
4,2010Q4,1.52
5,2011Q1,0.35
6,2011Q2,0.16
7,2011Q3,0.25
8,2011Q4,-3.92
9,2012Q1,-0.24
10,2012Q2,1.24
11,2012Q3,0.29
12,2012Q4,0.03
13,2013Q1,-0.38
14,2013Q2,0.4
15,2013Q3,1.66
16,2013Q4,-0.29
17,2014Q1,0.7
18,2014Q2,2.0
19,2014Q3,2.39
20,2014Q4,1.18
21,2015Q1,0.82
22,2015Q2,1.68
23,2015Q3,2.09
24,2015Q4,0.82
25,2016Q1,0.9
26,2016Q2,1.48
27,2016Q3,1.75
28,2016Q4,0.96
29,2017Q1,1.05
30,2017Q2,2.6
31,2017Q3,1.74
32,2017Q4,0.59
33,2018Q1,1.21
34,2018Q2,1.43
35,2018Q3,1.36
36,2018Q4,0.69
37,2019Q1,0.22
38,2019Q2,1.12
39,2019Q3,1.43
40,2019Q4,0.6
41,2020Q1,0.59
42,2020Q2,0.93
43,2020Q3,1.42
44,2020Q4,0.74
45,2021Q1,0.86
46,2021Q2,1.4
47,2021Q3,1.72
48,2021Q4,0.71
49,2022Q1,1.26
