,date,quarter,price,shares_est,market_cap
0,2007-03-30,2007Q1,228.8,49999787.756587125,11439951438707
1,2007-06-29,2007Q2,153.7,49999725.74186825,7684957846525
2,2007-09-28,2007Q3,203.3,50000248.2344326,10165050466060
3,2007-12-28,2007Q4,168.0,120001451.20687102,20160243802754
4,2008-03-31,2008Q1,56.5,136667790.3574609,7721730155197
5,2008-06-30,2008Q2,32.0,136667698.5098265,4373366352314
6,2008-09-30,2008Q3,54.0,134941585.11739755,7286845596339
7,2008-12-31,2008Q4,28.8,136664755.0442354,3935944945274
8,2009-03-31,2009Q1,27.5,153333885.6350185,4216681854963
9,2009-06-30,2009Q2,64.0,153330792.06832093,9813170692373
10,2009-09-30,2009Q3,83.0,153332159.853967,12726569267879
11,2009-12-31,2009Q4,84.5,153333365.15513125,12956669355609
12,2010-03-31,2010Q1,43.2,351101363.1371536,15167578887525
13,2010-06-30,2010Q2,34.4,351119034.7802642,12078494796441
14,2010-09-30,2010Q3,26.9,351119086.6741027,9445103431533
15,2010-12-31,2010Q4,32.0,351110067.54583466,11235522161467
16,2011-03-31,2011Q1,22.5,351115816.7675022,7900105877269
17,2011-06-30,2011Q2,17.7,351106503.77290696,6214585116780
18,2011-09-30,2011Q3,19.5,351102388.3550028,6846496572923
19,2011-12-30,2011Q4,13.7,352603581.09514886,4830669061004
20,2012-03-30,2012Q1,18.4,352617666.75596035,6488165068310
21,2012-06-29,2012Q2,20.8,352609673.31353414,7334281204922
22,2012-09-28,2012Q3,16.3,352604683.7750666,5747456345534
23,2012-12-28,2012Q4,16.3,352616518.37261426,5747649249474
24,2013-03-29,2013Q1,17.5,353802426.00039554,6191542455007
25,2013-06-28,2013Q2,17.6,353799122.99018586,6226864564627
26,2013-09-30,2013Q3,16.6,353783497.4022423,5872806056877
27,2013-12-31,2013Q4,18.0,353795100.2227172,6368311804009
28,2014-03-31,2014Q1,29.8,353784380.3056027,10542774533107
29,2014-06-30,2014Q2,25.9,353789284.52579033,9163142469218
30,2014-09-30,2014Q3,30.9,353784697.17106515,10931947142586
31,2014-12-31,2014Q4,27.5,353804787.0686976,9729631644389
32,2015-03-31,2015Q1,20.2,427318397.0856102,8631831621129
33,2015-06-30,2015Q2,24.3,427335068.7213661,10384242169929
34,2015-09-30,2015Q3,23.5,470046537.6023827,11046093633656
35,2015-12-31,2015Q4,22.2,480062766.3416396,10657393412784
36,2016-03-31,2016Q1,21.1,480054509.8313624,10129150157442
37,2016-06-30,2016Q2,20.8,480069505.66216856,9985445717773
38,2016-09-30,2016Q3,22.3,480058599.5482414,10705306769926
39,2016-12-30,2016Q4,19.6,489834748.6645665,9600761073826
40,2017-03-31,2017Q1,23.85,489839645.0733631,11682675535000
41,2017-06-30,2017Q2,27.65,489850489.65056753,13544366038838
42,2017-09-29,2017Q3,25.05,489853251.89831626,12270823960053
43,2017-12-29,2017Q4,28.8,499840468.7318714,14395405499478
44,2018-03-30,2018Q1,39.0,499859536.2254521,19494521912793
45,2018-06-29,2018Q2,28.5,499852046.1126592,14245783314211
46,2018-09-28,2018Q3,33.5,499845507.094062,16744824487651
47,2018-12-28,2018Q4,26.65,509157212.7683239,13569039720276
48,2019-03-29,2019Q1,27.2,509176863.7252771,13849610693328
49,2019-06-28,2019Q2,24.8,509183857.4648492,12627759665128
50,2019-09-30,2019Q3,23.0,508048591.8804535,11685117613250
51,2019-12-31,2019Q4,18.05,508055555.5555556,9170402777778
52,2020-03-31,2020Q1,11.6,518065985.5970524,6009565432926
53,2020-06-30,2020Q2,14.8,602960944.7075466,8923821981672
54,2020-09-30,2020Q3,16.95,600929570.3347466,10185756217174
55,2020-12-31,2020Q4,33.1,599004793.1076325,19827058651863
56,2021-03-31,2021Q1,31.75,645859568.9460618,20506041314037
57,2021-06-30,2021Q2,55.0,654900384.9026253,36019521169644
58,2021-09-30,2021Q3,40.65,873188042.220937,35495093916281
59,2021-12-31,2021Q4,51.8,982321290.411716,50884242843327
60,2022-03-31,2022Q1,42.0,992753590.7234156,41695650810383
61,2022-06-30,2022Q2,18.8,992727197.3466004,18663271310116
