quarter,trend
2005Q1,0.0
2005Q2,4.102564102564102
2005Q3,0.0
2005Q4,7.17948717948718
2006Q1,2.5641025641025643
2006Q2,13.846153846153847
2006Q3,15.897435897435898
2006Q4,37.43589743589744
2007Q1,100.0
2007Q2,56.41025641025641
2007Q3,32.30769230769231
2007Q4,43.58974358974359
2008Q1,43.07692307692308
2008Q2,25.128205128205128
2008Q3,27.17948717948718
2008Q4,21.53846153846154
2009Q1,12.307692307692308
2009Q2,30.256410256410255
2009Q3,41.53846153846154
2009Q4,46.666666666666664
2010Q1,33.84615384615385
2010Q2,33.333333333333336
2010Q3,26.666666666666668
2010Q4,20.0
2011Q1,17.435897435897434
2011Q2,12.307692307692308
2011Q3,11.794871794871796
2011Q4,10.76923076923077
2012Q1,11.282051282051283
2012Q2,12.820512820512821
2012Q3,8.717948717948717
2012Q4,6.666666666666667
2013Q1,7.17948717948718
2013Q2,7.17948717948718
2013Q3,5.641025641025641
2013Q4,6.153846153846154
2014Q1,8.205128205128204
2014Q2,7.6923076923076925
2014Q3,8.205128205128204
2014Q4,8.205128205128204
2015Q1,7.17948717948718
2015Q2,7.6923076923076925
2015Q3,8.717948717948717
2015Q4,7.6923076923076925
2016Q1,7.17948717948718
2016Q2,7.17948717948718
2016Q3,8.205128205128204
2016Q4,8.205128205128204
2017Q1,8.205128205128204
2017Q2,9.743589743589743
2017Q3,10.76923076923077
2017Q4,12.307692307692308
2018Q1,15.897435897435898
2018Q2,14.871794871794872
2018Q3,13.333333333333334
2018Q4,12.307692307692308
2019Q1,11.794871794871796
2019Q2,8.717948717948717
2019Q3,8.717948717948717
2019Q4,9.743589743589743
2020Q1,11.794871794871796
2020Q2,20.0
2020Q3,16.923076923076923
2020Q4,21.025641025641026
2021Q1,29.743589743589745
2021Q2,33.84615384615385
2021Q3,33.333333333333336
2021Q4,34.87179487179487
2022Q1,34.35897435897436
2022Q2,30.76923076923077
2022Q3,26.666666666666668
