,quarter,roa
0,2012Q2,0.12
1,2012Q3,0.11
2,2012Q4,-0.11
3,2013Q1,0.01
4,2013Q2,0.1
5,2013Q3,0.06
6,2013Q4,1.68
7,2014Q1,0.01
8,2014Q2,0.06
9,2014Q3,0.01
10,2014Q4,1.39
11,2015Q1,0.01
12,2015Q2,0.07
13,2015Q3,0.81
14,2015Q4,0.03
15,2016Q1,0.01
16,2016Q2,-0.19
17,2016Q3,-0.37
18,2016Q4,1.39
19,2017Q1,0.0
20,2017Q2,1.48
21,2017Q3,0.05
22,2017Q4,9.32
23,2018Q1,0.02
24,2018Q2,0.09
25,2018Q3,0.54
26,2018Q4,0.07
27,2019Q1,0.01
28,2019Q2,4.29
29,2019Q3,2.05
30,2019Q4,3.13
31,2020Q1,0.01
32,2020Q2,0.22
33,2020Q3,-0.13
34,2020Q4,-0.65
35,2021Q1,-0.31
36,2021Q2,-0.29
37,2021Q3,-0.27
38,2021Q4,0.88
39,2022Q1,-0.16
40,2022Q2,-0.16
