,quarter,price,price_diff,price_diff_perc
1,2010Q1,18.0,0.10000000000000142,0.5586592178771029
2,2010Q2,25.7,7.699999999999999,42.77777777777777
3,2010Q3,20.5,-5.199999999999999,-20.23346303501945
4,2010Q4,16.4,-4.100000000000001,-20.000000000000007
5,2011Q1,13.0,-3.3999999999999986,-20.731707317073166
6,2011Q2,10.8,-2.1999999999999993,-16.92307692307692
7,2011Q3,9.3,-1.5,-13.888888888888888
8,2011Q4,8.1,-1.200000000000001,-12.903225806451625
9,2012Q1,11.5,3.4000000000000004,41.97530864197532
10,2012Q2,13.7,2.1999999999999993,19.130434782608692
11,2012Q3,10.6,-3.0999999999999996,-22.627737226277368
12,2012Q4,10.6,0.0,0.0
13,2013Q1,11.6,1.0,9.433962264150944
14,2013Q2,13.2,1.5999999999999996,13.79310344827586
15,2013Q3,12.4,-0.7999999999999989,-6.060606060606053
16,2013Q4,15.0,2.5999999999999996,20.967741935483865
17,2014Q1,21.0,6.0,40.0
18,2014Q2,20.0,-1.0,-4.761904761904762
19,2014Q3,22.8,2.8000000000000007,14.000000000000004
20,2014Q4,30.0,7.199999999999999,31.578947368421048
21,2015Q1,42.8,12.799999999999997,42.66666666666666
22,2015Q2,40.5,-2.299999999999997,-5.373831775700928
23,2015Q3,37.5,-3.0,-7.407407407407407
24,2015Q4,48.7,11.200000000000003,29.866666666666674
25,2016Q1,76.0,27.299999999999997,56.05749486652976
26,2016Q2,96.0,20.0,26.31578947368421
27,2016Q3,124.0,28.0,29.166666666666668
28,2016Q4,199.0,75.0,60.483870967741936
29,2017Q1,223.0,24.0,12.06030150753769
30,2017Q2,174.0,-49.0,-21.973094170403588
31,2017Q3,137.0,-37.0,-21.264367816091955
32,2017Q4,140.8,3.8000000000000114,2.7737226277372344
33,2018Q1,108.0,-32.80000000000001,-23.29545454545455
34,2018Q2,96.0,-12.0,-11.11111111111111
35,2018Q3,139.5,43.5,45.3125
36,2018Q4,131.8,-7.699999999999989,-5.519713261648738
37,2019Q1,127.0,-4.800000000000011,-3.641881638846746
38,2019Q2,131.3,4.300000000000011,3.3858267716535524
39,2019Q3,88.7,-42.60000000000001,-32.44478293983245
40,2019Q4,78.1,-10.600000000000009,-11.950394588500574
41,2020Q1,47.0,-31.099999999999994,-39.820742637644045
42,2020Q2,72.0,25.0,53.191489361702125
43,2020Q3,47.5,-24.5,-34.02777777777778
44,2020Q4,53.0,5.5,11.578947368421053
45,2021Q1,58.4,5.399999999999999,10.188679245283017
46,2021Q2,58.8,0.3999999999999986,0.6849315068493127
47,2021Q3,54.5,-4.299999999999997,-7.312925170068023
48,2021Q4,72.2,17.700000000000003,32.47706422018349
49,2022Q1,65.8,-6.400000000000006,-8.864265927977847
50,2022Q2,44.15,-21.65,-32.902735562310035
