,date,quarter,price,shares_est,market_cap
0,2009-12-31,2009Q4,17.9,4456257.1895622695,79767003693
1,2010-03-31,2010Q1,18.0,4455866.776509357,80205601977
2,2010-06-30,2010Q2,25.7,4456978.726090524,114544353261
3,2010-09-30,2010Q3,20.5,4457728.603970062,91383436381
4,2010-12-31,2010Q4,16.4,4456688.528647444,73089691870
5,2011-03-31,2011Q1,13.0,4456434.560699964,57933649289
6,2011-06-30,2011Q2,10.8,4458911.198509625,48156240944
7,2011-09-30,2011Q3,9.3,4458462.99553511,41463705858
8,2011-12-30,2011Q4,8.1,4455528.846153846,36089783654
9,2012-03-30,2012Q1,11.5,4455305.356533607,51236011600
10,2012-06-29,2012Q2,13.7,4457081.136031514,61062011564
11,2012-09-28,2012Q3,10.6,4456880.389951256,47242932133
12,2012-12-28,2012Q4,10.6,4445256.25299984,47119716282
13,2013-03-29,2013Q1,11.6,4446330.347320447,51577432029
14,2013-06-28,2013Q2,13.2,4443225.993617639,58650583116
15,2013-09-19,2013Q3,12.4,4443069.168300196,55094057687
16,2013-12-31,2013Q4,15.0,4442623.759932876,66639356399
17,2014-03-31,2014Q1,21.0,4442314.080964359,93288595700
18,2014-06-30,2014Q2,20.0,4442451.653150343,88849033063
19,2014-09-30,2014Q3,22.8,4442574.609792058,101290701103
20,2014-12-31,2014Q4,30.0,4440959.409594096,133228782288
21,2015-03-31,2015Q1,42.8,4440911.319829505,190071004489
22,2015-06-30,2015Q2,40.5,4441070.634375126,179863360692
23,2015-09-30,2015Q3,37.5,4440636.354708828,166523863302
24,2015-12-31,2015Q4,48.7,4440316.288325085,216243403241
25,2016-03-31,2016Q1,76.0,4440434.296314483,337473006520
26,2016-06-30,2016Q2,96.0,4440029.985007497,426242878561
27,2016-09-30,2016Q3,124.0,5099836.668027766,632379746835
28,2016-12-30,2016Q4,199.0,5099575.700431035,1014815564386
29,2017-03-31,2017Q1,223.0,5099604.893114098,1137211891164
30,2017-06-30,2017Q2,174.0,5864422.592502752,1020409531095
31,2017-09-29,2017Q3,137.0,5864166.617569081,803390826607
32,2017-12-29,2017Q4,140.8,5864087.997381587,825663590031
33,2018-03-30,2018Q1,108.0,5864003.170653837,633312342431
34,2018-06-29,2018Q2,96.0,11728002.170710908,1125888208388
35,2018-09-28,2018Q3,139.5,11727958.07007467,1636050150775
36,2018-12-28,2018Q4,131.8,12313946.514253458,1622978150579
37,2019-03-29,2019Q1,127.0,12314026.540688615,1563881370667
38,2019-06-28,2019Q2,131.3,12313878.080415046,1616812191958
39,2019-09-30,2019Q3,88.7,24011481.699291494,2129818426727
40,2019-12-31,2019Q4,78.1,24011125.991552487,1875268939940
41,2020-03-31,2020Q1,47.0,24011301.361521788,1128531163992
42,2020-06-30,2020Q2,72.0,24011363.09037621,1728818142507
43,2020-09-30,2020Q3,47.5,36016864.33125386,1710801055735
44,2020-12-31,2020Q4,53.0,36016692.89394921,1908884723379
45,2021-03-31,2021Q1,58.4,36016415.16821782,2103358645824
46,2021-06-30,2021Q2,58.8,36016924.31899052,2117795149957
47,2021-09-30,2021Q3,54.5,45019341.492846064,2453554111360
48,2021-12-31,2021Q4,72.2,45019856.71758971,3250433655010
49,2022-03-31,2022Q1,65.8,45020185.98321615,2962328237696
50,2022-06-30,2022Q2,44.15,45019630.99133133,1987616708267
