,timestamp,delta_volume,date,note
0,1201107600,3399996.0,2008-01-24,"Niêm yết cổ phiếu bổ sung - 3,399,996 CP"
1,1201107600,3399996.0,2008-01-24,"Giao dịch bổ sung - 3,399,996 CP"
2,1204045200,2600004.0,2008-02-27,"Niêm yết cổ phiếu bổ sung - 2,600,004 CP"
3,1204045200,2600004.0,2008-02-27,"Giao dịch bổ sung - 2,600,004 CP"
4,1222707600,2250000.0,2008-09-30,"Niêm yết cổ phiếu bổ sung - 2,250,000 CP"
5,1222707600,2250000.0,2008-09-30,"Giao dịch bổ sung - 2,250,000 CP"
6,1263920400,12625000.0,2010-01-20,"Giao dịch bổ sung - 12,625,000 CP"
7,1359651600,218086.0,2013-02-01,"Niêm yết cổ phiếu bổ sung - 218,086 CP"
8,1359651600,218086.0,2013-02-01,"Giao dịch bổ sung - 218,086 CP"
9,1387472400,57334.0,2013-12-20,"Niêm yết cổ phiếu bổ sung - 57,334 CP"
10,1388077200,57334.0,2013-12-27,"Giao dịch bổ sung - 57,334 CP"
11,1424970000,3814306.0,2015-02-27,"Niêm yết cổ phiếu bổ sung - 3,814,306 CP"
12,1425574800,3814306.0,2015-03-06,"Giao dịch bổ sung - 3,814,306 CP"
13,1467910800,9258292.0,2016-07-08,"Niêm yết cổ phiếu bổ sung - 9,258,292 CP"
14,1468429200,9258292.0,2016-07-14,"Giao dịch bổ sung - 9,258,292 CP"
15,1498150800,10646546.0,2017-06-23,"Niêm yết cổ phiếu bổ sung - 10,646,546 CP"
16,1498755600,10646546.0,2017-06-30,"Giao dịch bổ sung - 10,646,546 CP"
17,1565715600,12243457.0,2019-08-14,"Niêm yết cổ phiếu bổ sung - 12,243,457 CP"
18,1566406800,12243457.0,2019-08-22,"Giao dịch bổ sung - 12,243,457 CP"
19,1600880400,18774383.0,2020-09-24,"Niêm yết cổ phiếu bổ sung - 18,774,383 CP"
20,1601571600,18774383.0,2020-10-02,"Giao dịch bổ sung - 18,774,383 CP"
21,1617642000,,2021-04-06,Đưa cổ phiếu vào diện cảnh báo
22,1622134800,,2021-05-28,Đưa cổ phiếu vào diện cảnh báo
23,1634749200,,2021-10-21,Đưa cổ phiếu vào diện kiểm soát
24,1656262800,,2022-06-27,Đưa cổ phiếu vào diện kiểm soát
