,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2006Q2,80278.0,38778.0,33004.0,31748.0,31748.0,579956.0,762915.0,329740.0,131455.0,433175.0,0.0,3175.0,43317.0,0.0,39.55,14.66,8.32
1,2006Q3,111235.0,49249.0,43893.0,40320.0,40320.0,575331.0,806009.0,283571.0,116711.0,522438.0,0.0,4239.0,30732.0,0.0,36.25,8.44,5.14
2,2007Q1,33629.0,14308.0,35166.0,31431.0,31356.0,606764.0,837263.0,284092.0,126923.0,553170.0,0.0,6302.0,31184.0,31.73,93.46,5.76,3.7
3,2007Q2,36270.0,14022.0,43376.0,42011.0,41932.0,734867.0,986386.0,305027.0,150736.0,681359.0,0.0,6928.0,38724.0,28.44,115.83,6.79,4.6
4,2007Q3,52357.0,18066.0,20265.0,23201.0,22908.0,639637.0,976370.0,274311.0,118892.0,702058.0,0.0,5796.0,39942.0,31.92,44.31,3.31,2.33
5,2007Q4,66170.0,32752.0,43161.0,47680.0,46901.0,577789.0,1066506.0,319625.0,170214.0,746881.0,0.0,8528.0,42578.0,16.18,72.06,6.47,4.59
6,2008Q1,84709.0,43826.0,38447.0,25800.0,25359.0,927453.0,1437272.0,465178.0,278343.0,955921.0,16173.0,7549.0,41562.0,12.19,30.46,2.98,1.99
7,2008Q2,135345.0,64907.0,44615.0,26608.0,26391.0,802217.0,1425551.0,529439.0,337104.0,884642.0,11470.0,6171.0,38463.0,8.99,19.66,2.87,1.84
8,2008Q3,103477.0,46063.0,44839.0,32870.0,32366.0,811422.0,1452488.0,554762.0,363997.0,885866.0,11860.0,6137.0,38516.0,6.76,31.77,3.66,2.25
9,2008Q4,274661.0,152893.0,141257.0,113829.0,103988.0,694834.0,1444566.0,438630.0,227817.0,990332.0,15604.0,8061.0,39221.0,3.56,41.44,11.08,7.18
