,quarter,roa
0,2011Q1,1.75
1,2011Q2,1.26
2,2011Q3,1.83
3,2012Q1,1.18
4,2012Q2,1.84
5,2012Q3,1.34
6,2013Q2,5.53
7,2013Q3,5.38
8,2014Q1,1.47
9,2014Q2,2.09
10,2014Q3,1.07
11,2014Q4,1.31
12,2015Q1,1.96
13,2015Q2,1.82
14,2015Q3,0.93
15,2015Q4,0.71
16,2016Q1,1.39
17,2016Q2,2.84
18,2016Q3,1.19
19,2016Q4,1.95
20,2017Q1,1.8
21,2017Q2,3.04
22,2017Q3,1.33
23,2017Q4,1.07
24,2018Q1,1.78
25,2018Q2,2.41
26,2018Q3,0.41
27,2018Q4,0.05
28,2019Q1,0.16
29,2019Q2,0.88
30,2019Q3,-0.41
31,2019Q4,-0.04
32,2020Q1,-0.56
33,2020Q2,0.78
34,2020Q3,0.02
35,2020Q4,-0.09
36,2021Q1,0.22
37,2021Q2,0.82
38,2021Q3,0.44
39,2021Q4,1.13
40,2022Q1,1.93
41,2022Q2,1.35
