,date,quarter,price,shares_est,market_cap
0,2017-12-29,2017Q4,38.0,159996465.598492,6079865692743
1,2018-03-30,2018Q1,39.5,159997023.1100666,6319882412848
2,2018-06-29,2018Q2,43.6,159999138.40369704,6975962434401
3,2018-09-28,2018Q3,42.65,160001019.14537382,6824043466550
4,2018-12-28,2018Q4,42.35,159996942.8905945,6775870531417
5,2019-03-29,2019Q1,41.65,160003902.94672477,6664162557731
6,2019-06-28,2019Q2,42.0,159995222.41590807,6719799341468
7,2019-09-30,2019Q3,42.5,160003778.69670612,6800160594610
8,2019-12-31,2019Q4,42.45,159996038.55022764,6791831836457
9,2020-03-31,2020Q1,41.0,160003088.9865748,6560126648450
10,2020-06-30,2020Q2,42.45,160000593.29575795,6792025185405
11,2020-09-30,2020Q3,41.2,159996685.02379298,6591863422980
12,2020-12-31,2020Q4,33.35,200001349.5276653,6670045006748
13,2021-03-31,2021Q1,36.2,199998920.52354607,7239960922952
14,2021-06-30,2021Q2,35.75,199996652.38350296,7149880322710
15,2021-09-30,2021Q3,42.5,199998430.1412873,8499933281005
16,2021-12-31,2021Q4,54.9,220002058.40730736,12078113006561
17,2022-03-31,2022Q1,61.2,220005260.6408417,13464321951220
18,2022-06-30,2022Q2,63.0,220002806.12244895,13860176785714
