,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
20,2017Q3,52358.0,27376.0,10648.0,9834.0,9834.0,1578807.0,97257.0,1601294.0,914628.0,914628.0,686666.0,265.0,2715.0,12763.0,3.87,18.78,20.17,8.35
21,2017Q4,135504.0,95577.0,73493.0,51615.0,51490.0,1584816.0,155699.0,1606233.0,867952.0,855525.0,738281.0,391.0,3164.0,13723.0,3.54,38.09,23.08,9.65
22,2018Q1,126080.0,90216.0,72329.0,58320.0,58291.0,2125014.0,140310.0,2146089.0,1326830.0,1313935.0,819259.0,421.0,3203.0,14883.0,4.06,46.26,22.62,9.39
23,2018Q2,101554.0,22893.0,-6143.0,-6446.0,-6420.0,2564946.0,105266.0,2585295.0,1766499.0,1766499.0,818796.0,282.0,2108.0,14538.0,7.02,-6.35,22.4,8.64
24,2018Q3,110717.0,91216.0,61742.0,52286.0,52227.0,2603913.0,169034.0,2623173.0,1785884.0,1603104.0,837289.0,341.0,2786.0,13515.0,4.92,47.22,19.37,6.95
25,2018Q4,148118.0,84196.0,48884.0,36461.0,36496.0,2666742.0,174053.0,2685174.0,1811425.0,1643244.0,873750.0,306.0,2425.0,14104.0,5.53,24.62,16.79,5.6
26,2019Q1,92217.0,72976.0,41338.0,33121.0,33100.0,3269893.0,219177.0,3287482.0,2369451.0,2185674.0,918031.0,326.0,1924.0,14457.0,7.64,35.92,13.39,4.13
27,2019Q2,85557.0,46735.0,21225.0,17161.0,17161.0,2827726.0,207652.0,2844620.0,1941294.0,1935188.0,903325.0,349.0,2239.0,11518.0,5.36,20.06,15.74,4.86
28,2019Q3,103100.0,39342.0,15561.0,12817.0,,2641532.0,222903.0,2657529.0,1724387.0,1714306.0,933142.0,304.0,1292.0,11646.0,8.83,12.43,0.0,0.0
29,2019Q4,130103.0,88846.0,58883.0,47141.0,47140.0,2971798.0,164229.0,2986740.0,2006460.0,2000227.0,980280.0,300.0,1354.0,12234.0,10.34,36.23,10.43,3.31
30,2020Q1,70812.0,-53244.0,-83219.0,-79601.0,-79601.0,2936192.0,238535.0,2955221.0,2054544.0,2051985.0,900677.0,304.0,-201.0,11241.0,-55.85,-112.41,-8.46,-2.68
31,2020Q2,168959.0,149065.0,121828.0,110809.0,110810.0,3221962.0,180868.0,3240243.0,2137312.0,2133117.0,1102931.0,271.0,955.0,12238.0,11.0,65.58,11.06,3.58
32,2020Q3,150707.0,119443.0,86565.0,69502.0,69503.0,4721620.0,181172.0,4740047.0,3567333.0,3535720.0,1172713.0,550.0,1741.0,13012.0,6.2,46.12,6.11,1.74
33,2020Q4,244727.0,205414.0,163489.0,132002.0,131966.0,3902073.0,182762.0,3920137.0,2611959.0,2564900.0,1308177.0,346.0,2612.0,13317.0,5.57,53.94,10.64,3.05
34,2021Q1,256268.0,214460.0,187058.0,150857.0,150826.0,4045747.0,173771.0,4064143.0,2605108.0,2556582.0,1459035.0,376.0,4963.0,14852.0,4.21,58.87,10.9,3.78
35,2021Q2,286599.0,211456.0,181424.0,146388.0,146359.0,4844513.0,326247.0,4881574.0,3346762.0,3310580.0,1534812.0,387.0,5219.0,15624.0,4.7,51.08,9.78,3.27
36,2021Q3,185524.0,128984.0,86090.0,69359.0,69298.0,5787593.0,294024.0,5829420.0,4223247.0,4211284.0,1606173.0,437.0,5104.0,16350.0,6.6,37.39,4.41,1.29
37,2021Q4,311037.0,273382.0,199204.0,147918.0,147722.0,7143917.0,409406.0,7185882.0,5431948.0,5404530.0,1753933.0,613.0,5155.0,16380.0,11.74,47.56,8.79,2.27
38,2022Q1,237226.0,157290.0,66790.0,55693.0,55502.0,9351098.0,340927.0,9393492.0,7582886.0,7565337.0,1810605.0,688.0,4114.0,16910.0,11.01,23.48,3.11,0.67
39,2022Q2,181814.0,46585.0,-68539.0,-41291.0,-41818.0,9170470.0,176511.0,9221467.0,7464093.0,7454708.0,1757374.0,1215.0,2218.0,16413.0,14.54,-22.71,-2.34,-0.45
