,quarter,roa
0,2010Q1,3.89
1,2010Q2,3.19
2,2010Q3,1.91
3,2010Q4,1.55
4,2011Q1,5.12
5,2011Q2,3.93
6,2011Q3,1.87
7,2011Q4,-0.07
8,2012Q1,0.08
9,2012Q2,0.62
10,2012Q3,0.84
11,2012Q4,0.04
12,2013Q1,0.14
13,2013Q2,0.26
14,2013Q3,0.11
15,2013Q4,0.08
16,2014Q1,0.12
17,2014Q2,0.45
18,2014Q3,0.19
19,2014Q4,-0.47
20,2015Q1,0.36
21,2015Q2,0.05
22,2015Q3,0.28
23,2015Q4,-1.55
24,2016Q1,0.67
25,2016Q2,2.85
26,2016Q3,1.91
27,2016Q4,1.18
28,2017Q1,3.63
29,2017Q2,1.78
30,2017Q3,2.37
31,2017Q4,0.92
32,2018Q1,1.49
33,2018Q2,1.58
34,2018Q3,0.02
35,2018Q4,-1.73
36,2019Q1,-0.87
37,2019Q2,-0.2
38,2019Q3,0.23
39,2019Q4,-1.75
40,2020Q1,-3.47
41,2020Q2,-0.5
42,2020Q3,-1.65
43,2020Q4,6.11
44,2021Q1,0.05
45,2021Q2,0.41
46,2021Q3,0.76
47,2021Q4,1.06
48,2022Q1,1.12
49,2022Q2,0.44
