,date,quarter,price,shares_est,market_cap
0,2010-06-30,2010Q2,22.8,48496481.91581287,1105719787681
1,2010-09-30,2010Q3,24.0,48498126.44977101,1163955034795
2,2010-12-31,2010Q4,21.3,48497721.33438658,1033001464422
3,2011-03-31,2011Q1,19.5,48497768.687244326,945706489401
4,2011-06-30,2011Q2,18.6,48495900.29517875,902023745490
5,2011-09-30,2011Q3,17.4,50136770.72671443,872379810645
6,2011-12-30,2011Q4,15.4,50137675.60664112,772120204342
7,2012-03-30,2012Q1,14.4,50135966.07474159,721957911476
8,2012-06-29,2012Q2,15.1,50135933.14763231,757052590529
9,2012-09-28,2012Q3,12.9,50135479.19002704,646747681551
10,2012-12-28,2012Q4,12.7,50135951.038371615,636726578187
11,2013-03-29,2013Q1,12.3,50137281.94166725,616688567883
12,2013-06-28,2013Q2,12.7,50136027.39726027,636727547945
13,2013-09-30,2013Q3,11.9,50135545.86343192,596612995775
14,2013-12-31,2013Q4,11.8,50136783.23563102,591614042180
15,2014-03-31,2014Q1,10.2,50136226.034308776,511389505550
16,2014-06-30,2014Q2,9.6,61436287.168892495,589788356821
17,2014-09-30,2014Q3,9.2,61436609.20826804,565216804716
18,2014-12-31,2014Q4,9.3,61433756.80580762,571333938294
19,2015-03-31,2015Q1,9.2,61436954.087346025,565219977604
20,2015-06-30,2015Q2,9.0,61434369.34218467,552909324080
21,2015-09-30,2015Q3,8.5,61435768.827668816,522204035035
22,2015-12-31,2015Q4,8.2,61435878.54979949,503774204108
23,2016-03-31,2016Q1,9.9,61436258.80845612,608218962204
24,2016-06-30,2016Q2,14.2,61435686.47616249,872386747962
25,2016-09-30,2016Q3,26.5,61437217.07639808,1628086252525
26,2016-12-30,2016Q4,30.6,58207649.57537833,1781154077007
27,2017-03-31,2017Q1,28.2,58208449.7206704,1641478282123
28,2017-06-30,2017Q2,24.0,58206399.63690004,1396953591286
29,2017-09-29,2017Q3,31.9,58207104.86910725,1856806645325
30,2017-12-29,2017Q4,45.0,60629918.35659731,2728346326047
31,2018-03-30,2018Q1,55.1,60632271.50332774,3340838159833
32,2018-06-29,2018Q2,48.3,60631539.907031946,2928503377510
33,2018-09-28,2018Q3,47.0,60631365.56906951,2849674181746
34,2018-12-28,2018Q4,40.2,60632399.24433249,2437422449622
35,2019-03-29,2019Q1,41.0,60631795.716639206,2485903624382
36,2019-06-28,2019Q2,29.35,60630564.45377223,1779507066718
37,2019-09-30,2019Q3,25.65,60631087.79679735,1555187401988
38,2019-12-31,2019Q4,24.8,60631624.775062405,1503664294422
39,2020-03-31,2020Q1,18.1,60631186.44067796,1097424474576
40,2020-06-30,2020Q2,10.1,61434725.48748444,620490727424
41,2020-09-30,2020Q3,8.5,60632622.2796811,515377289377
42,2020-12-31,2020Q4,10.9,60630177.15332926,660868930971
43,2021-03-31,2021Q1,13.0,60631188.26698593,788205447471
44,2021-06-30,2021Q2,34.3,60631970.03923433,2079676572346
45,2021-09-30,2021Q3,36.0,60632236.95741076,2182760530467
46,2021-12-31,2021Q4,45.0,60632700.880100586,2728471539605
47,2022-03-31,2022Q1,54.0,60631270.90301003,3274088628763
48,2022-06-30,2022Q2,25.8,60631235.121519126,1564285866135
