,quarter,amihud,ln_amihud
0,2010Q2,0.9396392042565586,-0.062259302656836484
1,2010Q3,0.9705680181022379,-0.029873793200683063
2,2010Q4,4.936033634009013,1.5965621006011463
3,2011Q1,18.15176576058741,2.8987678430634842
4,2011Q2,9.552404897764356,2.2567929445462926
5,2011Q3,26.882335552997652,3.2914694000127467
6,2011Q4,39.68290931301484,3.680920599109352
7,2012Q1,29.774577907972372,3.3936549390862183
8,2012Q2,39.83049554924253,3.6846328387240534
9,2012Q3,69.20469743140703,4.237068742276497
10,2012Q4,52.247240571539116,3.9559870774223564
11,2013Q1,27.14610893784301,3.3012337189025334
12,2013Q2,51.00544067704511,3.931932306976486
13,2013Q3,102.99495072654811,4.634679964955667
14,2013Q4,9.917198896695197,2.2942705121383105
15,2014Q1,9.012679104874357,2.1986323753538923
16,2014Q2,11.077308234098275,2.404898712643834
17,2014Q3,6.481787013494293,1.8689962460330005
18,2014Q4,6.522684850616806,1.8752860780820206
19,2015Q1,7.210259436000681,1.9755049334512509
20,2015Q2,4.823801395115856,1.5735622884106732
21,2015Q3,5.6559938063357595,1.7327158335328092
22,2015Q4,2.1387031310107654,0.7601996317869593
23,2016Q1,1.739130938728802,0.5533855279538058
24,2016Q2,0.046642699263270415,-3.0652388641876644
25,2016Q3,0.014423076791834596,-4.238925800132677
26,2016Q4,0.07418771907657361,-2.6011566536046664
27,2017Q1,0.0424309706887653,-3.1598767426134833
28,2017Q2,0.050939158099553745,-2.977123336863168
29,2017Q3,0.12857660488373948,-2.0512304053166974
30,2017Q4,1.1652003476751982,0.15289304448552005
31,2018Q1,1.9356863557568296,0.6604619694059916
32,2018Q2,11.708634721216278,2.460326579968344
33,2018Q3,18.692859911553004,2.9281416280360086
34,2018Q4,10.821820866967364,2.381564546410045
35,2019Q1,10.586991639198905,2.359626043637582
36,2019Q2,21.757575877579626,3.079962013097242
37,2019Q3,15.597238382824935,2.747093871842417
38,2019Q4,12.818451122356544,2.5508856269046465
39,2020Q1,3.6153561815305104,1.2851903795345447
40,2020Q2,11.346248141515302,2.4288871290614233
41,2020Q3,12.309673925010731,2.5103854512192716
42,2020Q4,7.0677941087406815,1.9555484239738352
43,2021Q1,4.273040150937678,1.452325553045937
44,2021Q2,2.9050804299757544,1.0664610766592457
45,2021Q3,15.738249598460255,2.7560940295918237
46,2021Q4,6.957934238061862,1.9398826254148742
47,2022Q1,8.29899666968329,2.116134624324905
48,2022Q2,3.2988145613694244,1.1935631801086526
49,2022Q3,3.9001598640159263,1.3610175430688163
