,quarter,roa
0,2007Q3,0.0
1,2007Q4,0.0
2,2008Q1,1.27
3,2008Q2,-11.49
4,2008Q3,-8.54
5,2008Q4,-40.1
6,2009Q1,-43.29
7,2009Q2,-23.78
8,2009Q3,-12.09
9,2009Q4,11.54
10,2010Q1,13.45
11,2010Q2,14.06
12,2010Q3,12.49
13,2010Q4,9.49
14,2011Q1,7.07
15,2011Q2,6.23
16,2011Q3,7.09
17,2011Q4,8.62
18,2012Q1,0.0
19,2012Q2,0.57
20,2012Q3,0.58
21,2012Q4,0.59
22,2013Q1,4.36
23,2013Q2,5.77
24,2013Q3,4.95
25,2013Q4,5.26
26,2014Q1,5.56
27,2014Q2,5.47
28,2014Q3,5.88
29,2014Q4,5.99
30,2015Q1,6.01
31,2015Q2,6.02
32,2015Q3,5.76
33,2015Q4,6.12
34,2016Q1,6.89
35,2016Q2,8.33
36,2016Q3,9.27
37,2016Q4,10.02
38,2017Q1,9.64
39,2017Q2,9.49
40,2017Q3,10.14
41,2017Q4,11.34
42,2018Q1,11.6
43,2018Q2,11.5
44,2018Q3,10.38
45,2018Q4,20.26
46,2019Q1,21.69
47,2019Q2,22.77
48,2019Q3,22.17
49,2019Q4,8.69
50,2020Q1,0.59
51,2020Q2,5.16
52,2020Q3,1.79
53,2020Q4,3.29
54,2021Q1,3.96
55,2021Q2,4.54
56,2021Q3,4.66
57,2021Q4,2.18
58,2022Q1,2.48
59,2022Q2,1.07
