,date,quarter,price,shares_est,market_cap
0,2017-03-31,2017Q1,13.55,90341780.01366375,1224131119185
1,2017-06-30,2017Q2,12.3,99377458.03357314,1222342733813
2,2017-09-29,2017Q3,11.55,99380133.33333331,1147840540000
3,2017-12-29,2017Q4,12.4,99379008.0,1232299699200
4,2018-03-30,2018Q1,15.4,99378828.8842416,1530433964817
5,2018-06-29,2018Q2,14.0,109314042.84257056,1530396599796
6,2018-09-28,2018Q3,16.8,109310007.92183788,1836408133087
7,2018-12-28,2018Q4,17.7,109313022.30339254,1934840494770
8,2019-03-29,2019Q1,17.1,109313680.6257649,1869263938701
9,2019-06-28,2019Q2,12.7,120242562.9290618,1527080549199
10,2019-09-30,2019Q3,12.5,120241971.11299916,1503024638912
11,2019-12-31,2019Q4,11.5,120244987.46867168,1382817355890
12,2020-03-31,2020Q1,10.1,120240446.620492,1214428510867
13,2020-06-30,2020Q2,15.0,120241365.17972134,1803620477696
14,2020-09-30,2020Q3,13.45,132267577.26443005,1778998914207
15,2020-12-31,2020Q4,16.25,132270166.37635894,2149390203616
16,2021-03-31,2021Q1,17.15,132262069.74254972,2268294496085
17,2021-06-30,2021Q2,36.9,145489424.44003403,5368559761837
18,2021-09-30,2021Q3,55.5,147563734.76250526,8189787279319
19,2021-12-31,2021Q4,59.8,147560678.7710879,8824128590511
20,2022-03-31,2022Q1,55.0,147563082.13378492,8115969517358
21,2022-06-30,2022Q2,36.2,147567358.94137108,5341938393678
