,quarter,roa
0,2005Q1,16.3
1,2005Q2,8.81
2,2005Q3,4.32
3,2005Q4,3.4
4,2006Q1,6.23
5,2006Q2,6.1
6,2006Q3,3.82
7,2006Q4,1.14
8,2007Q1,4.98
9,2007Q2,4.91
10,2007Q3,2.51
11,2007Q4,1.83
12,2008Q1,4.69
13,2008Q2,8.41
14,2008Q3,2.75
15,2008Q4,1.48
16,2009Q1,8.86
17,2009Q2,8.43
18,2009Q3,2.7
19,2009Q4,5.25
20,2010Q1,5.73
21,2010Q2,7.3
22,2010Q3,3.48
23,2010Q4,3.99
24,2011Q1,5.23
25,2011Q2,9.38
26,2011Q3,2.8
27,2011Q4,2.65
28,2012Q1,4.39
29,2012Q2,6.84
30,2012Q3,4.75
31,2012Q4,3.27
32,2013Q1,2.27
33,2013Q2,6.43
34,2013Q3,3.84
35,2013Q4,2.17
36,2014Q1,3.17
37,2014Q2,5.29
38,2014Q3,2.57
39,2014Q4,4.54
40,2015Q1,1.76
41,2015Q2,4.36
42,2015Q3,1.52
43,2015Q4,1.53
44,2016Q1,1.58
45,2016Q2,2.63
46,2016Q3,1.88
47,2016Q4,1.99
48,2017Q1,1.97
49,2017Q2,3.53
50,2017Q3,3.44
51,2017Q4,5.76
52,2018Q1,3.8
53,2018Q2,5.56
54,2018Q3,3.48
55,2018Q4,6.25
56,2019Q1,4.19
57,2019Q2,4.39
58,2019Q3,1.81
59,2019Q4,3.2
60,2020Q1,0.69
61,2020Q2,3.04
62,2020Q3,2.74
63,2020Q4,1.21
64,2021Q1,0.66
65,2021Q2,3.4
66,2021Q3,1.71
67,2021Q4,5.2
68,2022Q1,1.78
69,2022Q2,4.03
