,quarter,price,price_diff,price_diff_perc
1,2015Q2,12.4,0.09999999999999964,0.8130081300812979
2,2015Q3,12.1,-0.3000000000000007,-2.4193548387096833
3,2015Q4,12.9,0.8000000000000007,6.611570247933891
4,2016Q1,12.7,-0.20000000000000107,-1.5503875968992331
5,2016Q2,11.5,-1.1999999999999993,-9.448818897637791
6,2016Q3,9.9,-1.5999999999999996,-13.913043478260867
7,2016Q4,9.6,-0.3000000000000007,-3.0303030303030374
8,2017Q1,8.7,-0.9000000000000004,-9.375000000000004
9,2017Q2,11.0,2.3000000000000007,26.43678160919541
10,2017Q3,10.5,-0.5,-4.545454545454546
11,2017Q4,11.2,0.6999999999999993,6.66666666666666
12,2018Q1,13.0,1.8000000000000007,16.071428571428577
13,2018Q2,14.8,1.8000000000000007,13.84615384615385
14,2018Q3,13.7,-1.1000000000000014,-7.432432432432441
15,2018Q4,13.4,-0.29999999999999893,-2.1897810218978027
16,2019Q1,14.7,1.299999999999999,9.701492537313424
17,2019Q2,12.0,-2.6999999999999993,-18.36734693877551
18,2019Q3,11.4,-0.5999999999999996,-4.999999999999997
19,2019Q4,14.0,2.5999999999999996,22.807017543859644
20,2020Q1,11.25,-2.75,-19.642857142857142
21,2020Q2,10.5,-0.75,-6.666666666666667
22,2020Q3,10.8,0.3000000000000007,2.857142857142864
23,2020Q4,14.55,3.75,34.72222222222222
24,2021Q1,20.9,6.349999999999998,43.64261168384878
25,2021Q2,24.55,3.650000000000002,17.4641148325359
26,2021Q3,33.7,9.150000000000002,37.27087576374746
27,2021Q4,60.5,26.799999999999997,79.52522255192876
28,2022Q1,45.3,-15.200000000000003,-25.123966942148765
29,2022Q2,32.25,-13.049999999999997,-28.807947019867548
