,quarter,roa
0,2007Q3,12.72
1,2008Q2,14.47
2,2008Q3,3.23
3,2008Q4,9.01
4,2009Q1,3.03
5,2009Q2,4.15
6,2009Q3,4.53
7,2009Q4,4.27
8,2010Q1,3.68
9,2010Q2,3.88
10,2010Q3,3.06
11,2010Q4,2.6
12,2011Q1,2.42
13,2011Q2,2.35
14,2011Q3,1.08
15,2011Q4,0.62
16,2012Q1,0.2
17,2012Q2,0.75
18,2012Q3,-0.97
19,2012Q4,-1.45
20,2013Q1,-1.69
21,2013Q2,-1.43
22,2013Q3,-1.63
23,2013Q4,-8.39
24,2014Q1,0.01
25,2014Q2,0.7
26,2014Q3,0.38
27,2014Q4,-0.88
28,2015Q1,0.72
29,2015Q2,0.73
30,2015Q3,0.26
31,2015Q4,-0.8
32,2016Q1,0.44
33,2016Q2,0.44
34,2016Q3,0.24
35,2016Q4,1.65
36,2017Q1,0.51
37,2017Q2,1.07
38,2017Q3,0.29
39,2017Q4,0.81
40,2018Q1,0.51
41,2018Q2,0.96
42,2018Q3,0.86
43,2018Q4,1.57
44,2019Q1,1.0
45,2019Q2,1.31
46,2019Q3,1.29
47,2019Q4,0.91
48,2020Q1,0.26
49,2020Q2,1.23
50,2020Q3,1.82
51,2020Q4,2.16
52,2021Q1,0.96
53,2021Q2,1.2
54,2021Q3,0.48
55,2021Q4,0.38
56,2022Q1,0.88
57,2022Q2,1.41
