,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
0,2007Q1,239993.0,152536.0,413029.0,359521.0,359521.0,50355854.0,32949654.0,0.0,48343524.0,1931421.0,0.0,2012330.0,1103023.0,420167.0,3268.0,18293.0,76.49,19.61,0.76
1,2007Q2,310092.0,170582.0,467067.0,436381.0,436381.0,58377920.0,37270135.0,0.0,54198021.0,881893.0,0.0,4179899.0,2539209.0,821958.0,7235.0,37997.0,17.44,14.09,0.8
2,2007Q3,318431.0,190918.0,372911.0,372911.0,372911.0,71126236.0,17482081.0,25147580.0,66581942.0,7440709.0,47867341.0,4544295.0,2530227.0,1194869.0,7631.0,17961.0,20.18,8.55,0.58
3,2007Q4,368655.0,241926.0,617529.0,581787.0,581787.0,87148909.0,28611690.0,31301156.0,79215243.0,7456242.0,55855179.0,7933666.0,2630181.0,1776655.0,9492.0,30165.0,17.28,9.33,0.74
4,2008Q1,555703.0,272734.0,512843.0,438464.0,438464.0,99408590.0,31419364.0,40449402.0,92745582.0,2812413.0,61957749.0,6663008.0,2630060.0,449724.0,8308.0,25334.0,11.11,6.79,0.47
5,2008Q2,527821.0,,527821.0,456146.0,456146.0,103058635.0,21437562.0,42003545.0,96020039.0,6258539.0,60940817.0,7038597.0,2630060.0,905867.0,7173.0,26762.0,6.68,6.66,0.45
6,2008Q3,348335.0,,348335.0,298434.0,298434.0,110665578.0,28539669.0,36497471.0,103319229.0,5617304.0,64044505.0,7346349.0,2630060.0,1204301.0,6815.0,27932.0,7.48,4.15,0.28
7,2008Q4,1167870.0,,1167870.0,1013876.0,1013876.0,114195359.0,24171514.0,34604077.0,106434545.0,9693074.0,60735411.0,7760813.0,6355813.0,689150.0,7482.0,12211.0,3.73,13.42,0.9
8,2009Q1,516503.0,415685.0,462546.0,359889.0,359889.0,136561581.0,24920857.0,37085761.0,129029381.0,1706254.0,74787641.0,7532199.0,6355813.0,497677.0,5582.0,11851.0,5.23,4.7,0.3
9,2009Q2,868056.0,,868056.0,685331.0,685331.0,129788150.0,22582486.0,50604176.0,122207340.0,2708170.0,90612959.0,7580810.0,6355813.0,495232.0,4996.0,11927.0,9.81,9.07,0.51
10,2009Q3,641749.0,,641749.0,496469.0,496469.0,169512665.0,28838499.0,61347248.0,159660133.0,2235918.0,101023362.0,9852532.0,7705744.0,991701.0,4510.0,12786.0,10.29,5.7,0.33
11,2009Q4,845938.0,,845938.0,653810.0,653810.0,172113441.0,36698304.0,61855984.0,162020217.0,8901913.0,88467111.0,10093224.0,7814138.0,1313191.0,3317.0,12917.0,11.21,6.56,0.38
12,2010Q1,725380.0,442378.0,578383.0,438663.0,438663.0,172641301.0,27606455.0,57918471.0,163298613.0,11331648.0,89999380.0,9342688.0,7814138.0,605741.0,3270.0,11956.0,10.49,4.51,0.26
13,2010Q2,1028775.0,468347.0,1034182.0,849725.0,849725.0,174743479.0,27690994.0,71469969.0,165048101.0,21240908.0,99074577.0,9695378.0,7814138.0,1030075.0,3333.0,12407.0,9.15,8.93,0.49
14,2010Q3,1137161.0,570894.0,667190.0,478676.0,478676.0,177944014.0,18963531.0,80233268.0,167564978.0,17176208.0,106787166.0,10379036.0,7814138.0,1556734.0,3147.0,13282.0,9.06,4.77,0.27
15,2010Q4,1308211.0,646043.0,1104920.0,851134.0,851134.0,205801581.0,34661250.0,86478408.0,194420600.0,28129963.0,106936611.0,11380981.0,9376965.0,683337.0,3365.0,12137.0,7.76,7.82,0.44
16,2011Q1,1268511.0,564881.0,863426.0,636169.0,636169.0,206844077.0,55492805.0,90858407.0,194875987.0,34465887.0,110295564.0,11968090.0,9376965.0,1426409.0,3576.0,12763.0,6.4,5.45,0.31
17,2011Q2,1692007.0,722482.0,824994.0,571353.0,571353.0,233265736.0,54997103.0,101505400.0,12090876.0,36786937.0,141439033.0,12090876.0,9376965.0,1210242.0,3073.0,12894.0,6.8,4.75,0.26
18,2011Q3,1607906.0,793307.0,878964.0,658662.0,658662.0,264000137.0,69631366.0,99326697.0,251511723.0,33590442.0,148380054.0,12488414.0,9376965.0,1861150.0,3135.0,13318.0,6.89,5.36,0.26
19,2011Q4,2033895.0,1066774.0,1654037.0,1360151.0,1360151.0,281032834.0,81274021.0,101824300.0,267187611.0,34714041.0,142218091.0,13845223.0,9376965.0,2714843.0,3550.0,14765.0,6.11,10.33,0.5
20,2012Q1,1611676.0,851466.0,1102473.0,837205.0,837205.0,265555845.0,54368724.0,103598306.0,252864554.0,19782478.0,145092394.0,12691291.0,9376965.0,843465.0,3663.0,13535.0,6.72,6.79,0.31
21,2012Q2,1964499.0,1068611.0,1012563.0,775262.0,775262.0,255872470.0,56002947.0,102429570.0,242311281.0,19921553.0,145616489.0,13561189.0,9376965.0,1618727.0,3878.0,14462.0,6.63,5.91,0.3
22,2012Q3,1604740.0,1007422.0,-691463.0,-520670.0,-520670.0,214254026.0,34862246.0,101311468.0,201256786.0,20021257.0,122848415.0,12997240.0,9376965.0,1093209.0,2619.0,13861.0,6.26,-3.92,-0.22
23,2012Q4,1594396.0,1303101.0,-215386.0,-158559.0,-158559.0,177011778.0,21985995.0,101333566.0,164248086.0,13748800.0,125233595.0,12763692.0,9376965.0,781590.0,997.0,13612.0,16.55,-1.23,-0.08
24,2013Q1,1231815.0,844465.0,394895.0,307030.0,307030.0,175909974.0,17601408.0,105467202.0,162986200.0,11176110.0,135305348.0,12923774.0,9376965.0,972153.0,430.0,13782.0,38.1,2.4,0.17
25,2013Q2,1105430.0,884024.0,548793.0,408938.0,408938.0,169403941.0,12838471.0,108786829.0,156969954.0,7140823.0,141994173.0,12433987.0,9148761.0,1381704.0,39.0,13260.0,410.6,3.23,0.24
26,2013Q3,1188624.0,954914.0,533932.0,400823.0,400823.0,160477468.0,9932272.0,102699889.0,147666497.0,7077005.0,133674054.0,12810971.0,9117544.0,1783321.0,1026.0,13662.0,15.1,3.18,0.24
27,2013Q4,886892.0,1333952.0,-444466.0,-293126.0,-293126.0,166737706.0,7215518.0,105642038.0,154235538.0,7793776.0,138110836.0,12502168.0,11151875.0,1350293.0,886.0,13333.0,17.61,-2.32,-0.18
