,quarter,roa
0,2016Q1,1.54
1,2016Q2,1.57
2,2016Q3,0.27
3,2016Q4,0.11
4,2017Q1,1.29
5,2017Q2,0.78
6,2017Q3,0.14
7,2017Q4,0.03
8,2018Q1,0.1
9,2018Q2,0.02
10,2018Q3,0.03
11,2018Q4,2.83
12,2019Q1,0.67
13,2019Q2,1.0
14,2019Q3,0.01
15,2019Q4,0.01
16,2020Q1,0.07
17,2020Q2,-0.67
18,2020Q3,-0.55
19,2020Q4,0.01
20,2021Q1,0.0
21,2021Q2,0.96
22,2021Q3,0.33
23,2021Q4,-0.01
24,2022Q1,0.07
25,2022Q2,0.0
