,quarter,roa
0,2007Q4,9.38
1,2008Q1,3.11
2,2008Q2,2.24
3,2008Q3,1.96
4,2008Q4,1.15
5,2009Q1,4.2
6,2009Q2,3.23
7,2009Q3,2.88
8,2009Q4,5.2
9,2010Q1,6.11
10,2010Q2,7.06
11,2010Q3,4.65
12,2010Q4,7.0
13,2011Q1,5.64
14,2011Q2,4.79
15,2011Q3,5.53
16,2011Q4,5.62
17,2012Q1,1.58
18,2012Q2,0.92
19,2012Q3,0.46
20,2012Q4,-1.41
21,2013Q1,0.51
22,2013Q2,0.3
23,2013Q3,0.18
24,2013Q4,0.46
25,2014Q1,0.57
26,2014Q2,0.74
27,2014Q3,0.48
28,2014Q4,0.09
29,2015Q1,0.6
30,2015Q2,0.45
31,2015Q3,1.02
32,2015Q4,1.59
33,2016Q1,1.21
34,2016Q2,1.65
35,2016Q3,1.33
36,2016Q4,0.57
37,2017Q1,0.49
38,2017Q2,0.08
39,2017Q3,0.15
40,2017Q4,-0.25
41,2018Q1,0.11
42,2018Q2,-0.5
43,2018Q3,0.36
44,2018Q4,0.34
45,2019Q1,0.03
46,2019Q2,0.45
47,2019Q3,0.31
48,2019Q4,0.33
49,2020Q1,0.07
50,2020Q2,0.11
51,2020Q3,0.12
52,2020Q4,0.65
53,2021Q1,0.29
54,2021Q2,0.27
55,2021Q3,0.21
56,2021Q4,0.92
