,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
33,2017Q2,1181108.0,639054.0,494680.0,400919.0,400919.0,251785396.0,23674371.0,177779276.0,237840426.0,31689000.0,181318708.0,13944970.0,11293347.0,1609146.0,1136.0,12460.0,6.69,2.93,0.16
34,2017Q3,716931.0,630423.0,528983.0,425794.0,425794.0,264300246.0,25211127.0,189530782.0,250921269.0,31525557.0,193177891.0,13378977.0,10293347.0,2041935.0,1298.0,11954.0,6.17,3.12,0.17
35,2017Q4,2141608.0,816683.0,607765.0,477938.0,477938.0,277993868.0,33527813.0,193420642.0,263126157.0,43216708.0,196054293.0,14867711.0,11293347.0,2564273.0,1395.0,13284.0,6.67,3.38,0.18
36,2018Q1,1073024.0,625518.0,502857.0,402285.0,402285.0,286904619.0,30818086.0,199623984.0,271702376.0,36593374.0,208444041.0,15202243.0,12132617.0,1828899.0,1506.0,12636.0,8.56,2.69,0.14
37,2018Q2,1098020.0,677716.0,541890.0,432792.0,432792.0,303831432.0,38696439.0,205447636.0,288120483.0,41064426.0,219651488.0,15710949.0,12132617.0,2298752.0,1507.0,13059.0,5.44,2.8,0.15
38,2018Q3,1174231.0,696540.0,348201.0,278661.0,278661.0,299697687.0,32308152.0,194009452.0,283643684.0,39814016.0,219406083.0,16054003.0,12132617.0,2698948.0,1354.0,13344.0,6.72,1.75,0.09
39,2018Q4,2192710.0,1170654.0,620837.0,494024.0,494024.0,323338621.0,30072682.0,214001342.0,306784828.0,45029846.0,225225592.0,16553793.0,12132617.0,3193091.0,1343.0,13759.0,5.36,3.03,0.16
40,2019Q1,1352782.0,799188.0,743571.0,594366.0,594366.0,333105683.0,23632208.0,223012161.0,316039859.0,53373575.0,232940151.0,17065824.0,12132617.0,3480977.0,1496.0,14185.0,5.01,3.56,0.18
41,2019Q2,1742080.0,791982.0,817649.0,642158.0,642158.0,341914219.0,23187104.0,236770194.0,324287052.0,43748809.0,244466343.0,17627167.0,12132617.0,3974295.0,1670.0,14651.0,4.07,3.7,0.19
42,2019Q3,2254814.0,1023122.0,700831.0,559648.0,559648.0,357238825.0,26962037.0,249482533.0,339036003.0,51237822.0,246239514.0,18202822.0,12132617.0,4538080.0,1904.0,15130.0,3.47,3.12,0.16
43,2019Q4,2481760.0,1285847.0,815140.0,650689.0,650689.0,365643130.0,33711348.0,262075280.0,346933351.0,48524898.0,259351020.0,18709779.0,14647138.0,2587321.0,2034.0,15551.0,3.2,3.53,0.18
44,2020Q1,1684058.0,1070706.0,779499.0,614374.0,614374.0,368981764.0,25361596.0,279029514.0,349777399.0,47482831.0,262539921.0,19204365.0,14646987.0,2752308.0,2014.0,13203.0,6.06,3.26,0.17
45,2020Q2,2319338.0,881396.0,918197.0,743189.0,743189.0,391409818.0,39439734.0,283694092.0,368331727.0,43508583.0,279503609.0,23078091.0,17654787.0,3599964.0,1929.0,13147.0,6.74,3.52,0.2
46,2020Q3,2530372.0,1157726.0,947129.0,757336.0,757336.0,401926236.0,27335300.0,288117727.0,378050146.0,34947896.0,296517196.0,23876090.0,17654787.0,4392799.0,1877.0,13602.0,8.21,3.23,0.19
47,2020Q4,3312612.0,1212003.0,805312.0,642423.0,642423.0,412918017.0,31252851.0,302009527.0,388524874.0,38468091.0,303631883.0,24393143.0,17654787.0,4916125.0,1704.0,13897.0,9.98,2.66,0.16
48,2021Q1,2225849.0,890605.0,1664050.0,1330095.0,1330095.0,418407609.0,31010315.0,307233534.0,392795260.0,47839009.0,300654398.0,25612349.0,17606547.0,5810529.0,2013.0,14631.0,12.76,5.36,0.32
49,2021Q2,4461426.0,1250483.0,1431106.0,1145341.0,1145341.0,458348937.0,44951592.0,327583157.0,431364921.0,71042766.0,310924011.0,26984016.0,19356944.0,5429325.0,2183.0,14014.0,13.15,4.36,0.26
50,2021Q3,3965594.0,911760.0,1868804.0,1494652.0,1494652.0,464595281.0,48801267.0,335232407.0,435915309.0,56703630.0,324242541.0,28679972.0,19356944.0,7115364.0,2536.0,14894.0,10.49,5.37,0.32
51,2021Q4,4774049.0,1349761.0,1169223.0,938705.0,938705.0,506556379.0,64132885.0,357456180.0,470880249.0,79623409.0,327318099.0,35676130.0,28118041.0,4657212.0,2583.0,13378.0,8.63,2.92,0.19
52,2022Q1,4222746.0,995024.0,3226502.0,2581681.0,2581681.0,515553313.0,60432537.0,366564923.0,477734525.0,75909225.0,333638681.0,37818788.0,28118041.0,7128662.0,2913.0,14181.0,7.35,7.04,0.51
53,2022Q2,4209564.0,944796.0,2621422.0,2096051.0,2096051.0,522131059.0,50959791.0,366682560.0,482450150.0,85190105.0,339768265.0,39680909.0,28118041.0,9178340.0,3062.0,14879.0,4.41,5.41,0.4
