,date,quarter,price,shares_est,market_cap
0,2016-06-30,2016Q2,11.9,60000898.27082866,714010689423
1,2016-09-30,2016Q3,10.8,59999327.625621945,647992738357
2,2016-12-30,2016Q4,12.4,60000530.22269353,744006574761
3,2017-03-31,2017Q1,8.6,89096935.13898788,766233642195
4,2017-06-30,2017Q2,20.8,89096935.13898788,1853216250891
5,2017-09-29,2017Q3,18.2,89096293.40180863,1621552539913
6,2017-12-29,2017Q4,17.5,89097089.97539318,1559199074569
7,2018-03-30,2018Q1,16.6,89097045.96914327,1479010963088
8,2018-06-29,2018Q2,18.0,89098077.1240464,1603765388233
9,2018-09-28,2018Q3,16.5,89097421.05263157,1470107447368
10,2018-12-28,2018Q4,15.4,89099863.98828207,1372137905420
11,2019-03-29,2019Q1,12.9,89096697.03872438,1149347391800
12,2019-06-28,2019Q2,15.0,89097228.01167153,1336458420175
13,2019-09-30,2019Q3,15.5,89097198.92227137,1381006583295
14,2019-12-31,2019Q4,19.0,89097690.6790093,1692856122901
15,2020-03-31,2020Q1,19.5,89097453.37878484,1737400340886
16,2020-06-30,2020Q2,19.5,89096196.64671843,1737375834611
17,2020-09-30,2020Q3,17.6,87294675.04853472,1536386280854
18,2020-12-31,2020Q4,20.0,87296446.9273743,1745928938547
19,2021-03-31,2021Q1,30.9,87294013.72283167,2697385024035
20,2021-06-30,2021Q2,40.4,87293947.96538495,3526675497802
21,2021-09-30,2021Q3,71.9,87294317.84945093,6276461453376
22,2021-12-31,2021Q4,64.8,178192396.36757162,11546867284619
23,2022-03-31,2022Q1,52.0,178199797.85914457,9266389488676
24,2022-06-30,2022Q2,18.0,178194884.0633051,3207507913139
