quarter,s,ln_s
2016Q2,0.596031074277762,0.08019604873982118
2016Q3,0.35344803535156694,0.03732641498870786
2016Q4,0.4839855139828831,0.046299764030556835
2017Q1,0.2387139943488884,0.029964187296207288
2017Q2,0.45013903686848394,0.04777880124081434
2017Q3,0.6780167239047324,0.06503241616268234
2017Q4,0.1396678287485167,0.010645630278336983
2018Q1,0.08879522420027196,0.0062694479494908055
2018Q2,0.5573469722685529,0.0934238569337881
2018Q3,0.007401182178739764,0.00037678788648019075
2018Q4,0.0,0.0
2019Q1,0.0,0.0
2019Q2,0.07686003179383288,0.01498658949433408
2019Q3,0.0,0.0
2019Q4,0.0,0.0
2020Q1,0.004072128161547826,0.0002103775769843418
2020Q2,0.0,0.0
2020Q3,0.7473944954958917,0.12850094714848798
2020Q4,0.6486496653128986,0.08443944387411437
2021Q1,1.0758743013302368,0.11739065814479792
2021Q2,0.7471249215453253,0.07540096581013252
2021Q3,1.415167859780713,0.09807209335749044
2021Q4,1.3962059582833206,0.06291028646854645
2022Q1,1.3833980038886546,0.08215642998335479
2022Q2,1.0889286380679044,0.0713559316221985
2022Q3,1.0105291995522747,0.07037127192771742
