,date,quarter,price,shares_est,market_cap
0,2010-03-31,2010Q1,57.9,2000034.801976752,115802015034
1,2010-06-30,2010Q2,50.7,2000033.2590547777,101401686234
2,2010-09-30,2010Q3,38.7,1999966.002583804,77398684300
3,2010-12-31,2010Q4,30.0,2000032.0492276135,60000961477
4,2011-03-31,2011Q1,23.5,2000000.0,47000000000
5,2011-06-30,2011Q2,26.2,2000000.0,52400000000
6,2011-09-30,2011Q3,22.0,2000030.4164005232,44000669161
7,2011-12-30,2011Q4,19.0,2000000.0,38000000000
8,2012-03-30,2012Q1,23.5,2000000.0,47000000000
9,2012-06-29,2012Q2,26.0,2000029.2149931344,52000759590
10,2012-09-28,2012Q3,24.3,2000000.0,48600000000
11,2012-12-28,2012Q4,25.1,2000026.219879913,50200658119
12,2013-03-29,2013Q1,37.9,2000000.0,75800000000
13,2013-06-28,2013Q2,39.4,1999981.507507952,78799271396
14,2013-09-30,2013Q3,48.7,2000000.0,97400000000
15,2013-12-31,2013Q4,55.0,2000000.0,110000000000
16,2014-03-31,2014Q1,65.7,2000000.0,131400000000
17,2014-06-30,2014Q2,57.8,2000000.0,115600000000
18,2014-09-30,2014Q3,62.0,2000000.0,124000000000
19,2014-12-31,2014Q4,64.1,2000000.0,128200000000
20,2015-03-31,2015Q1,66.0,2000000.0,132000000000
21,2015-06-30,2015Q2,45.0,1999990.1776856664,89999557996
22,2015-09-30,2015Q3,43.0,3599984.99174546,154799354645
23,2015-12-31,2015Q4,49.0,3599991.3614374567,176399576710
24,2016-03-31,2016Q1,50.0,3600002.7894780887,180000139474
25,2016-06-30,2016Q2,58.0,3600005.226298735,208800303125
26,2016-09-30,2016Q3,73.5,3600007.525020694,264600553089
27,2016-12-30,2016Q4,63.3,3600004.959640922,227880313945
28,2017-03-31,2017Q1,62.5,3600014.4355692426,225000902223
29,2017-06-30,2017Q2,63.0,3600009.7020265106,226800611228
30,2017-09-29,2017Q3,63.0,3599983.811098648,226798980099
31,2017-12-29,2017Q4,58.5,3600004.470972213,210600261552
32,2018-03-30,2018Q1,55.6,3599989.210767654,200159400119
33,2018-06-29,2018Q2,52.0,3600016.664236465,187200866540
34,2018-09-28,2018Q3,59.3,3600010.001500225,213480593089
35,2018-12-28,2018Q4,62.5,3599984.18675443,224999011672
36,2019-03-29,2019Q1,60.0,3600003.751078435,216000225065
37,2019-06-28,2019Q2,63.0,3600003.6436177483,226800229548
38,2019-09-30,2019Q3,62.8,3600012.2967738537,226080772237
39,2019-12-31,2019Q4,61.6,3600001.7206077185,221760105989
40,2020-03-31,2020Q1,58.8,3600000.0,211680000000
41,2020-06-30,2020Q2,67.8,3599996.7930473266,244079782569
42,2020-09-30,2020Q3,43.8,7199975.286903604,315358917566
43,2020-12-31,2020Q4,53.5,7199954.452288773,385197563197
44,2021-03-31,2021Q1,83.0,7200030.08423586,597602496992
45,2021-06-30,2021Q2,80.0,7199977.26077626,575998180862
46,2021-09-30,2021Q3,83.8,7200000.0,603360000000
47,2021-12-31,2021Q4,106.2,7199952.756124334,764634982700
48,2022-03-31,2022Q1,173.0,7199981.22242043,1245596751479
49,2022-06-30,2022Q2,130.0,7199984.865873806,935998032564
