,quarter,roa
0,2009Q2,11.12
1,2009Q3,4.19
2,2009Q4,7.76
3,2010Q1,5.08
4,2010Q2,2.44
5,2010Q3,2.23
6,2010Q4,2.86
7,2011Q1,3.05
8,2011Q2,2.6
9,2011Q3,3.76
10,2011Q4,2.84
11,2012Q1,3.14
12,2012Q2,4.41
13,2012Q3,2.98
14,2012Q4,6.68
15,2013Q1,1.93
16,2013Q2,14.13
17,2013Q3,2.04
18,2013Q4,0.62
19,2014Q1,1.78
20,2014Q2,2.38
21,2014Q3,2.41
22,2014Q4,2.07
23,2015Q1,1.63
24,2015Q2,3.4
25,2015Q3,2.57
26,2015Q4,1.33
27,2016Q1,1.27
28,2016Q2,2.8
29,2016Q3,2.05
30,2016Q4,1.14
31,2017Q1,1.06
32,2017Q2,2.47
33,2017Q3,1.76
34,2017Q4,0.87
35,2018Q1,1.46
36,2018Q2,2.83
37,2018Q3,1.3
38,2018Q4,1.96
39,2019Q1,3.0
40,2019Q2,1.91
41,2019Q3,1.45
42,2019Q4,2.5
43,2020Q1,1.58
44,2020Q2,3.35
45,2020Q3,2.03
46,2020Q4,2.38
47,2021Q1,2.13
48,2021Q2,3.12
49,2021Q3,2.34
50,2021Q4,0.64
51,2022Q1,1.43
52,2022Q2,3.16
