,date,quarter,price,shares_est,market_cap
0,2014-09-30,2014Q3,37.5,33498648.039657503,1256199301487
1,2014-12-31,2014Q4,34.9,33499816.59068281,1169143599015
2,2015-03-31,2015Q1,38.2,33499647.674652707,1279686541172
3,2015-06-30,2015Q2,28.0,42209767.97952275,1181873503427
4,2015-09-30,2015Q3,35.0,42209799.78535213,1477342992487
5,2015-12-31,2015Q4,52.0,42208465.24432209,2194840192705
6,2016-03-31,2016Q1,44.9,42208894.21382761,1895179350201
7,2016-06-30,2016Q2,50.1,42208623.9477753,2114652059784
8,2016-09-30,2016Q3,57.3,50009631.98894816,2865551912967
9,2016-12-30,2016Q4,41.5,50007470.65101387,2075310032017
10,2017-03-31,2017Q1,38.0,50007778.92231734,1900295599048
11,2017-06-30,2017Q2,32.4,50008294.27829664,1620268734617
12,2017-09-29,2017Q3,34.3,50007395.02282812,1715253649283
13,2017-12-29,2017Q4,32.8,50008833.4632372,1640289737594
14,2018-03-30,2018Q1,31.3,50009382.38770685,1565293668735
15,2018-06-29,2018Q2,31.8,50007985.93303539,1590253952671
16,2018-09-28,2018Q3,43.6,50008406.670547545,2180366530836
17,2018-12-28,2018Q4,46.0,107803449.7949778,4958958690569
18,2019-03-29,2019Q1,42.2,107803467.22757496,4549306317004
19,2019-06-28,2019Q2,28.5,123974906.13746074,3533284824918
20,2019-09-30,2019Q3,26.7,129361271.45678262,3453945947896
21,2019-12-31,2019Q4,24.4,129360784.16672914,3156403133668
22,2020-03-31,2020Q1,19.4,129361890.58956917,2509620677438
23,2020-06-30,2020Q2,39.5,129361234.225395,5109768751903
24,2020-09-30,2020Q3,42.6,148768616.2415714,6337543051891
25,2020-12-31,2020Q4,51.1,148768178.4930505,7602053920995
26,2021-03-31,2021Q1,67.5,148766713.8859137,10041753187299
27,2021-06-30,2021Q2,81.6,171081799.7418403,13960274858934
28,2021-09-30,2021Q3,150.9,171081286.70581955,25816166163908
29,2021-12-31,2021Q4,159.9,171081102.25584224,27355868250709
30,2022-03-31,2022Q1,228.0,171081567.05850622,39006597289339
31,2022-06-30,2022Q2,116.5,371246111.1545376,43250171949504
