,quarter,roa
0,2012Q1,1.66
1,2012Q3,11.34
2,2013Q1,0.0
3,2013Q2,0.0
4,2013Q3,8.77
5,2013Q4,3.11
6,2014Q1,3.02
7,2014Q2,0.66
8,2014Q3,3.47
9,2014Q4,2.67
10,2015Q1,3.27
11,2015Q2,4.13
12,2015Q3,4.98
13,2015Q4,3.46
14,2016Q1,3.25
15,2016Q2,3.77
16,2016Q3,3.25
17,2016Q4,2.32
18,2017Q1,1.78
19,2017Q2,3.23
20,2017Q3,2.87
21,2017Q4,6.24
22,2018Q1,1.31
23,2018Q2,1.43
24,2018Q3,9.3
25,2018Q4,5.58
26,2019Q1,2.58
27,2019Q2,3.46
28,2019Q3,2.6
29,2019Q4,3.63
30,2020Q1,3.93
31,2020Q2,4.88
32,2020Q3,4.01
33,2020Q4,4.06
34,2021Q1,4.78
35,2021Q2,5.19
36,2021Q3,7.26
37,2021Q4,17.23
38,2022Q1,14.88
39,2022Q2,17.12
