,quarter,roa
0,2010Q2,0.0
1,2010Q3,0.0
2,2011Q2,5.26
3,2011Q3,2.95
4,2011Q4,3.22
5,2012Q1,6.08
6,2012Q2,6.32
7,2012Q3,2.38
8,2012Q4,3.06
9,2013Q1,5.78
10,2013Q2,4.92
11,2013Q3,2.17
12,2013Q4,4.44
13,2014Q1,5.93
14,2014Q2,2.49
15,2014Q3,1.18
16,2014Q4,8.06
17,2015Q1,2.93
18,2015Q2,3.77
19,2015Q3,1.21
20,2015Q4,4.08
21,2016Q1,1.14
22,2016Q2,1.11
23,2016Q3,0.98
24,2016Q4,1.69
25,2017Q1,1.66
26,2017Q2,1.68
27,2017Q3,0.99
28,2017Q4,1.53
29,2018Q1,1.1
30,2018Q2,1.41
31,2018Q3,0.67
32,2018Q4,1.07
33,2019Q1,0.13
34,2019Q2,0.26
35,2019Q3,0.05
36,2019Q4,-0.4
37,2020Q1,0.15
38,2020Q2,-0.72
39,2020Q3,0.32
40,2020Q4,0.7
41,2021Q1,1.36
42,2021Q2,1.48
43,2021Q3,0.3
44,2021Q4,0.38
45,2022Q1,1.38
46,2022Q2,1.25
