,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2015Q4,221393.0,13549.0,16340172.706472803,,
1,2016Q1,,0.0,,,
2,2016Q2,,0.0,,,
3,2016Q3,,0.0,,,
4,2016Q4,428149.0,20845.0,20539649.796114177,,
5,2017Q1,438516.0,21349.0,20540353.178134806,703.3820206299424,0.0034243910731714786
6,2017Q2,469744.0,22870.0,20539746.392654132,-606.7854806743562,-0.002954201425249184
7,2017Q3,460496.0,22419.0,20540434.452919398,688.0602652654052,0.0033497843818372187
8,2017Q4,462939.0,22538.0,20540376.253438637,-58.19948076084256,-0.0002833418436096051
9,2018Q1,471798.0,17278.0,27306285.449704826,6765909.196266189,24.777845411190214
10,2018Q2,447837.0,16400.0,27307134.14634146,848.6966366358101,0.0031079667023553854
11,2018Q3,492986.0,18054.0,27306192.53351058,-941.6128308810294,-0.003448349050221731
12,2018Q4,455582.0,16684.0,27306521.21793335,328.68442276865244,0.0012036847174542009
13,2019Q1,475699.0,17421.0,27306067.38993169,-453.8280016593635,-0.0016620042541413314
14,2019Q2,437919.0,16037.0,27306790.546860386,723.1569286957383,0.0026482677539667277
15,2019Q3,439901.0,16110.0,27306083.178150218,-707.368710167706,-0.002590516939220812
16,2019Q4,491021.0,17982.0,27306250.695139583,167.51698936522007,0.0006134748824928847
17,2020Q1,449421.0,16458.0,27307145.461173896,894.7660343125463,0.0032766736295624563
18,2020Q2,453309.0,16564.0,27367121.468244385,59976.00707048923,0.21915350922121193
19,2020Q3,472928.0,17319.0,27306888.388475087,-60233.079769298434,-0.22057833507943694
20,2020Q4,519826.0,19025.0,27323311.43232589,16423.043850801885,0.060106345058059014
21,2021Q1,523433.0,19157.0,27323328.287310123,16.85498423501849,6.168715632951099e-05
22,2021Q2,496350.0,18165.0,27324525.18579686,1196.8984867371619,0.004380308454030532
23,2021Q3,497707.0,18215.0,27324018.66593467,-506.51986218988895,-0.001853753169995364
24,2021Q4,536908.0,19650.0,27323562.34096692,-456.3249677494168,-0.0016700786012270334
25,2022Q1,540181.0,19769.0,27324649.70408215,1087.3631152287126,0.00397942197614437
26,2022Q2,498415.0,18241.0,27323885.75187764,-763.9522045105696,-0.002795913478221422
