quarter,quarter,change_perc_mean,change_perc_stdv
2006Q2,2006Q2,-0.9864285714285712,5.053323229457588
2006Q3,2006Q3,0.26046874999999997,2.03854946071216
2006Q4,2006Q4,0.7138983050847456,3.2276339241153926
2007Q1,2007Q1,-0.4289583333333335,3.520574324267993
2007Q2,2007Q2,-0.14770491803278682,2.2004313163882383
2007Q3,2007Q3,0.050156250000000006,2.2452245563710873
2007Q4,2007Q4,-0.08999999999999998,2.0969628334808412
2008Q1,2008Q1,-0.7251724137931035,3.277201010157911
2008Q2,2008Q2,-0.6213333333333334,1.7488005251703689
2008Q3,2008Q3,0.48203124999999997,3.471459223707673
2008Q4,2008Q4,-0.7787878787878789,3.8827938058732574
2009Q1,2009Q1,0.546551724137931,3.0170477912142286
2009Q2,2009Q2,0.1832258064516132,3.6449811774879093
2009Q3,2009Q3,0.05138461538461534,1.8950600888585605
2009Q4,2009Q4,-0.5186363636363636,3.118244519135547
2010Q1,2010Q1,-0.11758620689655169,2.1655065533931936
2010Q2,2010Q2,0.027903225806451482,2.356026898101884
2010Q3,2010Q3,-0.32125,2.123461160837961
2010Q4,2010Q4,-0.1146969696969697,2.0986883960423905
2011Q1,2011Q1,-0.2552631578947368,2.0206329500423856
2011Q2,2011Q2,-0.31196721311475395,2.57825510741414
2011Q3,2011Q3,-0.211076923076923,2.676865075907896
2011Q4,2011Q4,0.04107692307692307,1.9709080418972835
2012Q1,2012Q1,0.7291525423728814,2.824546523344328
2012Q2,2012Q2,0.004516129032258094,2.695152708602317
2012Q3,2012Q3,-0.2696875000000001,2.4649936210033694
2012Q4,2012Q4,0.5478461538461539,2.3883725449480315
2013Q1,2013Q1,0.6615517241379314,3.350338973017474
2013Q2,2013Q2,0.6622950819672135,3.67406060258611
2013Q3,2013Q3,-0.18569230769230768,2.2451050707809093
2013Q4,2013Q4,0.3240909090909092,1.3997889701091237
2014Q1,2014Q1,-0.11089285714285714,1.7204611187233967
2014Q2,2014Q2,-0.12327868852459024,2.4944904097573892
2014Q3,2014Q3,0.3656250000000001,2.4032800832882875
2014Q4,2014Q4,0.13454545454545447,2.250666350434693
2015Q1,2015Q1,-0.23535714285714285,1.923898470469615
2015Q2,2015Q2,0.020983606557377032,2.026561706370368
2015Q3,2015Q3,-0.29615384615384616,2.2671290299543028
2015Q4,2015Q4,0.0787878787878788,2.018693800952651
2016Q1,2016Q1,0.07067796610169491,2.248992007473248
2016Q2,2016Q2,-0.18935483870967745,1.6103129427737728
2016Q3,2016Q3,0.020307692307692287,2.039638424781744
2016Q4,2016Q4,0.31353846153846154,1.4821062195921875
2017Q1,2017Q1,0.06254237288135595,1.5472484957680008
2017Q2,2017Q2,0.40370967741935476,1.9678283227389692
2017Q3,2017Q3,-0.00015624999999999667,2.0011183319266794
2017Q4,2017Q4,0.2815384615384615,2.0001337695648873
2018Q1,2018Q1,-0.27192982456140335,2.2458870651199674
2018Q2,2018Q2,-0.007580645161290326,1.8710790132214112
2018Q3,2018Q3,0.2240625,1.843612498235677
2018Q4,2018Q4,-0.024307692307692252,1.647059851324825
2019Q1,2019Q1,0.5563793103448278,2.7352774632508376
2019Q2,2019Q2,0.29967213114754093,2.3652969984148675
2019Q3,2019Q3,-0.158,2.2439371091900058
2019Q4,2019Q4,0.08954545454545454,1.7409099581878102
2020Q1,2020Q1,-0.3811864406779661,2.4204175222225484
2020Q2,2020Q2,0.23274193548387098,2.0784398068434893
2020Q3,2020Q3,-0.01707692307692308,1.0358446479155958
2020Q4,2020Q4,0.053030303030303066,1.0684611071672836
2021Q1,2021Q1,0.052068965517241286,2.5495316106604378
2021Q2,2021Q2,0.048548387096774205,2.134638485747275
2021Q3,2021Q3,-0.03078124999999997,2.0449296993291513
2021Q4,2021Q4,0.06833333333333337,1.1935010983634962
2022Q1,2022Q1,-0.21948275862068972,1.1199928295725874
2022Q2,2022Q2,-0.415483870967742,1.93465520071077
2022Q3,2022Q3,-0.18796875000000002,1.094387093362786
