,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
0,2006Q4,57056.0,6397.0,1982.0,10146.0,10146.0,83360.0,105659.0,51816.0,51672.0,53843.0,0.0,0.0,13859.0,0.0,17.78,37.69,19.2
1,2007Q1,60381.0,5642.0,2440.0,2204.0,2204.0,80789.0,103176.0,51446.0,51315.0,51731.0,0.0,0.0,13315.0,0.0,3.65,4.18,2.11
2,2007Q2,73207.0,7726.0,2823.0,5730.0,5730.0,70533.0,90062.0,32239.0,32107.0,57823.0,0.0,0.0,14884.0,0.0,7.83,10.46,5.93
3,2007Q3,43314.0,7845.0,3127.0,2721.0,2721.0,100703.0,119456.0,59072.0,58941.0,60384.0,0.0,1268.0,15543.0,0.0,6.28,4.6,2.6
4,2007Q4,18940.0,7264.0,3684.0,2868.0,2868.0,125314.0,143777.0,7949.0,7753.0,135828.0,0.0,1746.0,21902.0,0.0,15.14,2.92,2.18
5,2008Q1,14019.0,8637.0,5530.0,6511.0,6511.0,127798.0,154193.0,22118.0,21940.0,132076.0,0.0,3535.0,21297.0,0.0,46.44,4.86,4.37
6,2008Q2,46125.0,12051.0,6758.0,6808.0,6808.0,141127.0,158792.0,24280.0,24102.0,134511.0,0.0,3363.0,21690.0,0.0,14.76,5.11,4.35
7,2008Q3,50438.0,10850.0,7090.0,6856.0,6856.0,153882.0,170847.0,29485.0,29307.0,141362.0,0.0,3716.0,22794.0,0.0,13.59,4.97,4.16
8,2008Q4,32173.0,7352.0,1886.0,-452.0,-452.0,131499.0,148067.0,18229.0,18011.0,129838.0,0.0,3180.0,20936.0,0.0,-1.41,-0.33,-0.28
9,2009Q1,15596.0,8442.0,5842.0,5599.0,5599.0,130505.0,144556.0,11970.0,11964.0,132586.0,0.0,3033.0,21379.0,0.0,35.9,4.26,3.82
10,2009Q2,25138.0,8303.0,8458.0,8391.0,8391.0,160822.0,174097.0,33120.0,33113.0,140977.0,0.0,3288.0,22732.0,0.0,33.38,6.13,5.27
11,2009Q3,84419.0,8807.0,6359.0,6357.0,6357.0,167890.0,180300.0,39006.0,39000.0,141294.0,0.0,3208.0,22783.0,0.0,7.53,4.5,3.59
