,quarter,roa
0,2011Q2,1.18
1,2011Q3,0.9
2,2011Q4,0.97
3,2012Q1,1.06
4,2012Q2,0.65
5,2012Q3,0.37
6,2012Q4,0.76
7,2013Q1,1.34
8,2013Q2,0.42
9,2013Q3,-1.56
10,2013Q4,-1.33
11,2014Q1,1.34
12,2014Q2,-0.19
13,2014Q3,0.07
14,2014Q4,3.75
15,2015Q1,0.84
16,2015Q2,3.08
17,2015Q3,0.12
18,2015Q4,-0.01
19,2016Q1,1.56
20,2016Q2,1.96
21,2016Q3,1.59
22,2016Q4,1.12
23,2017Q1,0.76
24,2017Q2,1.55
25,2017Q3,1.07
26,2017Q4,0.95
27,2018Q1,1.68
28,2018Q2,0.54
29,2018Q3,0.46
30,2018Q4,1.36
31,2019Q1,0.85
32,2019Q2,1.59
33,2019Q3,3.05
34,2019Q4,2.61
35,2020Q1,1.25
36,2020Q2,1.98
37,2020Q3,1.72
38,2020Q4,1.59
39,2021Q1,1.5
40,2021Q2,2.38
41,2021Q3,4.13
42,2021Q4,3.55
43,2022Q1,4.27
44,2022Q2,3.11
