,date,quarter,price,shares_est,market_cap
0,2009-03-31,2009Q1,25.4,15399929.002484914,391158196663
1,2009-06-30,2009Q2,40.5,15453891.384536725,625882601074
2,2009-09-30,2009Q3,74.0,15400124.262193227,1139609195402
3,2009-12-31,2009Q4,70.0,15400117.14969694,1078008200479
4,2010-03-31,2010Q1,71.5,15400015.237708248,1101101089496
5,2010-06-30,2010Q2,96.0,15399830.731196688,1478383750195
6,2010-09-30,2010Q3,82.0,15399916.770703288,1262793175198
7,2010-12-31,2010Q4,88.0,15399895.29428347,1355190785897
8,2011-03-31,2011Q1,75.0,18000164.059936564,1350012304495
9,2011-06-30,2011Q2,64.5,18000018.0466325,1161001164008
10,2011-09-30,2011Q3,47.5,17999928.321834963,854996595287
11,2011-12-30,2011Q4,48.9,17999982.024733964,880199121009
12,2012-03-30,2012Q1,41.9,18000088.993307702,754203728820
13,2012-06-29,2012Q2,36.4,18000123.836818457,655204507660
14,2012-09-28,2012Q3,32.6,17999964.294003177,586798835985
15,2012-12-28,2012Q4,25.9,17999927.78844904,466198129721
16,2013-03-29,2013Q1,26.8,17999868.515244927,482396476209
17,2013-06-28,2013Q2,16.7,17999954.05960001,300599232795
18,2013-09-30,2013Q3,13.2,35860998.43580159,473365179353
19,2013-12-31,2013Q4,15.8,35860276.82770415,566592373878
20,2014-03-31,2014Q1,25.0,35860749.85035642,896518746259
21,2014-06-30,2014Q2,18.0,35860788.86310905,645494199536
22,2014-09-30,2014Q3,22.4,53721832.76721833,1203369053986
23,2014-12-31,2014Q4,21.8,58321260.94829816,1271403488673
24,2015-03-31,2015Q1,21.3,58320181.468243055,1242219865274
25,2015-06-30,2015Q2,24.0,58321232.94030266,1399709590567
26,2015-09-30,2015Q3,22.3,58321833.80035831,1300576893748
27,2015-12-31,2015Q4,21.0,58321172.90748899,1224744631057
28,2016-03-31,2016Q1,18.6,58320207.062303565,1084755851359
29,2016-06-30,2016Q2,18.8,58319963.40523883,1096415312018
30,2016-09-30,2016Q3,18.8,58182402.7072758,1093829170897
31,2016-12-30,2016Q4,19.0,58181196.50948146,1105442733680
32,2017-03-31,2017Q1,20.4,63848454.80085936,1302508477938
33,2017-06-30,2017Q2,17.7,63847363.24926302,1130098329512
34,2017-09-29,2017Q3,17.0,95772912.631257,1628139514731
35,2017-12-29,2017Q4,20.0,97434168.56492028,1948683371298
36,2018-03-30,2018Q1,18.5,97432908.22705676,1802508802201
37,2018-06-29,2018Q2,19.5,97432732.86685523,1899938290904
38,2018-09-28,2018Q3,19.4,97432274.82113104,1890186131530
39,2018-12-28,2018Q4,20.4,97430471.98194812,1987581628432
40,2019-03-29,2019Q1,19.4,100335677.20622936,1946512137801
41,2019-06-28,2019Q2,21.05,93322975.0811654,1964448625459
42,2019-09-30,2019Q3,20.4,93322892.39796358,1903787004918
43,2019-12-31,2019Q4,20.0,93322145.04508393,1866442900902
44,2020-03-31,2020Q1,19.5,93322392.82325542,1819786660053
45,2020-06-30,2020Q2,19.5,100477778.89751084,1959316688501
46,2020-09-30,2020Q3,19.6,93320453.61013308,1829080890759
47,2020-12-31,2020Q4,24.25,78248300.61220181,1897521289846
48,2021-03-31,2021Q1,28.0,78250587.86991437,2191016460358
49,2021-06-30,2021Q2,27.1,78248486.56065865,2120533985794
50,2021-09-30,2021Q3,34.8,78250942.0965193,2723132784959
51,2021-12-31,2021Q4,44.7,100160072.50129469,4477155240808
52,2022-03-31,2022Q1,30.75,100161187.29004902,3079956509169
53,2022-06-30,2022Q2,16.0,100159436.24752258,1602550979960
