,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2010Q3,44350.0,12672.0,3499842.1717171716,,
1,2010Q4,46626.0,13322.0,3499924.9361957666,82.76447859499604,0.002364750104753865
2,2011Q1,43579.0,12451.0,3500040.157417075,115.2212213082239,0.0032919971236345393
3,2011Q2,48907.0,13974.0,3499856.877057392,-183.28035968262702,-0.005236795849684156
4,2011Q3,50899.0,14543.0,3499896.857594719,39.98053732700646,0.001142334730243531
5,2011Q4,53731.0,15352.0,3499934.8619072433,38.00431252410635,0.0010858577094602386
6,2012Q1,95335.0,11917.0,7999916.086263321,4499981.224356078,56.250355326639095
7,2012Q2,101563.0,12695.0,8000236.313509256,320.2272459343076,0.0040027223370085905
8,2012Q3,108168.0,13521.0,8000000.0,-236.31350925564766,-0.0029539188656955958
9,2012Q4,102376.0,12797.0,8000000.0,0.0,0.0
10,2013Q1,102087.0,12761.0,7999921.636235405,-78.36376459524035,-0.0009795566526588715
11,2013Q2,106670.0,13334.0,7999850.007499625,-71.62873577978462,-0.000895375984707648
12,2013Q3,110407.0,13801.0,7999927.541482502,77.53398287668824,0.0009691835641591333
13,2013Q4,115038.0,14380.0,7999860.917941585,-66.62354091648012,-0.0008328087400502305
14,2014Q1,107412.0,13427.0,7999702.092798093,-158.8251434918493,-0.001985388226329517
15,2014Q2,109631.0,13704.0,7999927.028604787,224.93580669350922,0.0028117232305897516
16,2014Q3,115681.0,14460.0,8000069.156293223,142.12768843583763,0.0017765807477305798
17,2014Q4,119073.0,14884.0,8000067.186240258,-1.9700529649853706,-2.4625455250848015e-05
18,2015Q1,123382.0,15423.0,7999870.323542761,-196.86269749701023,-0.002460823607573543
19,2015Q2,110507.0,13813.0,8000217.186708174,346.8631654130295,0.004335671861375457
20,2015Q3,113326.0,14166.0,7999858.8168855,-358.3698226734996,-0.004479701840700983
21,2015Q4,115874.0,14484.0,8000138.083402375,279.2665168745443,0.003490771208736127
22,2016Q1,118383.0,14798.0,7999932.423300446,-205.6601019287482,-0.0025707729896535954
23,2016Q2,112215.0,14027.0,7999928.708918515,-3.714381931349635,-4.643018789915905e-05
24,2016Q3,117291.0,14661.0,8000204.624514016,275.9155955016613,0.0034488567286917638
25,2016Q4,117977.0,14747.0,8000067.810402116,-136.81411190051585,-0.0017101619029106583
26,2017Q1,120429.0,15054.0,7999800.717417298,-267.0929848179221,-0.0033387454794517927
27,2017Q2,113712.0,14214.0,8000000.0,199.28258270211518,0.0024910322837764396
28,2017Q3,116579.0,14572.0,8000205.87427944,205.87427944038063,0.00257336226936689
29,2017Q4,117082.0,14635.0,8000136.65869491,-69.21558453049511,-0.0008651800273345141
30,2018Q1,118649.0,14831.0,8000067.426336727,-69.23235818278044,-0.0008653971834645187
31,2018Q2,112710.0,10458.0,10777395.295467585,2777327.869130858,25.769935990924065
32,2018Q3,115441.0,10711.0,10777798.524880964,403.22941337898374,0.0037412966335204083
33,2018Q4,117656.0,10916.0,10778307.072187614,508.5473066493869,0.0047182484525946046
34,2019Q1,119690.0,11105.0,10778027.915353443,-279.1568341702223,-0.002590054844565393
35,2019Q2,114088.0,10585.0,10778271.1384034,243.2230499573052,0.0022566054131881313
36,2019Q3,116430.0,10803.0,10777561.788392114,-709.3500112872571,-0.0065817299423999295
37,2019Q4,118842.0,11027.0,10777364.650403555,-197.13798855803907,-0.0018291854730057527
38,2020Q1,121859.0,11306.0,10778259.331328498,894.680924942717,0.008300792339837318
39,2020Q2,117769.0,10927.0,10777798.1147616,-461.2165668979287,-0.004279320896410487
40,2020Q3,119317.0,11071.0,10777436.54593081,-361.5688307899982,-0.003354868564979064
41,2020Q4,120107.0,11144.0,10777727.925340991,291.37941018119454,0.0027035328057975236
42,2021Q1,121937.0,11314.0,10777532.26091568,-195.6644253116101,-0.0018154844780300947
43,2021Q2,117555.0,10907.0,10777940.771981297,408.5110656172037,0.00379025153561043
44,2021Q3,118227.0,10969.0,10778284.255629502,343.483648205176,0.0031868119271930904
45,2021Q4,121556.0,11278.0,10778152.154637348,-132.10099215433002,-0.0012256367349341322
46,2022Q1,123995.0,11505.0,10777488.048674488,-664.1059628594667,-0.006161973549496483
47,2022Q2,117316.0,10885.0,10777767.570050528,279.52137603983283,0.0025934997597885884
