,quarter,roa
0,2014Q1,4.5
1,2014Q3,10.01
2,2015Q1,4.42
3,2015Q3,10.02
4,2015Q4,3.31
5,2016Q1,4.36
6,2016Q2,6.13
7,2016Q3,5.4
8,2016Q4,4.42
9,2017Q1,5.94
10,2017Q2,6.02
11,2017Q3,5.32
12,2017Q4,6.0
13,2018Q1,5.21
14,2018Q2,5.72
15,2018Q3,4.33
16,2018Q4,3.8
17,2019Q1,5.38
18,2019Q2,6.1
19,2019Q3,5.68
20,2019Q4,3.9
21,2020Q1,2.74
22,2020Q2,4.63
23,2020Q3,5.17
24,2020Q4,5.32
25,2021Q1,3.39
26,2021Q2,3.6
27,2021Q3,1.56
28,2021Q4,4.46
29,2022Q1,3.88
30,2022Q2,5.45
