,quarter,roa
0,2006Q3,3.29
1,2006Q4,3.37
2,2007Q1,1.52
3,2007Q2,6.19
4,2007Q3,5.02
5,2007Q4,3.93
6,2008Q1,4.95
7,2008Q2,5.06
8,2008Q3,3.71
9,2008Q4,2.13
10,2009Q1,3.18
11,2009Q2,2.68
12,2009Q3,2.23
13,2009Q4,0.23
14,2010Q1,0.74
15,2010Q2,2.53
16,2010Q3,2.12
17,2010Q4,1.43
18,2011Q1,1.96
19,2011Q2,1.45
20,2011Q3,1.99
21,2011Q4,1.19
22,2012Q1,2.05
23,2012Q2,1.52
24,2012Q3,2.52
25,2012Q4,1.1
26,2013Q1,2.21
27,2013Q2,2.28
28,2013Q3,2.56
29,2013Q4,2.27
30,2014Q1,2.9
31,2014Q2,3.28
32,2014Q3,2.57
33,2014Q4,1.94
34,2015Q1,1.93
35,2015Q2,1.99
36,2015Q3,2.12
37,2015Q4,0.3
38,2016Q1,0.23
39,2016Q2,0.08
40,2016Q3,0.04
41,2016Q4,0.15
42,2017Q1,-0.88
43,2017Q2,-0.2
44,2017Q3,0.11
45,2017Q4,1.15
46,2018Q1,-0.98
47,2018Q2,-0.38
48,2018Q3,0.53
49,2018Q4,1.83
50,2019Q1,-0.42
51,2019Q2,0.54
52,2019Q3,0.13
53,2019Q4,0.68
54,2020Q1,0.11
55,2020Q2,0.29
56,2020Q3,0.19
57,2020Q4,0.28
58,2021Q1,-0.5
59,2021Q2,0.04
60,2021Q3,0.33
61,2021Q4,0.24
62,2022Q1,-0.27
63,2022Q2,-0.29
