,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,28.1,1639148.414764895,46060070455
1,2007-03-30,2007Q1,32.4,1639262.7518216888,53112113159
2,2007-06-29,2007Q2,65.0,1639092.7284856571,106541027352
3,2007-09-28,2007Q3,55.5,1639238.489724391,90977736180
4,2007-12-28,2007Q4,39.5,4135470.113946825,163351069501
5,2008-03-31,2008Q1,15.8,4135640.4383086734,65343118925
6,2008-06-30,2008Q2,16.0,4135664.00190908,66170624031
7,2008-09-30,2008Q3,29.0,4135607.897471424,119932629027
8,2008-12-31,2008Q4,14.2,4135572.5386937256,58725130049
9,2009-03-31,2009Q1,14.4,4135556.3610003614,59552011598
10,2009-06-30,2009Q2,14.5,6983106.592913739,101255045597
11,2009-09-30,2009Q3,17.4,8349873.310810811,145287795608
12,2009-12-31,2009Q4,16.0,8500000.0,136000000000
13,2010-03-31,2010Q1,17.4,8499861.706541281,147897593694
14,2010-06-30,2010Q2,16.3,8500176.21766406,138552872348
15,2010-09-30,2010Q3,13.4,8500069.003588187,113900924648
16,2010-12-31,2010Q4,11.6,8499864.627047516,98598429674
17,2011-03-31,2011Q1,9.5,8500000.0,80750000000
18,2011-06-30,2011Q2,7.5,8499785.867237687,63748394004
19,2011-09-30,2011Q3,7.3,8499965.675842658,62049749434
20,2011-12-30,2011Q4,7.1,8500067.962484708,60350482534
21,2012-03-30,2012Q1,7.7,8500099.357488243,65450765053
22,2012-06-29,2012Q2,9.1,8499823.931262765,77348397774
23,2012-09-28,2012Q3,9.3,8500103.66991499,79050964130
24,2012-12-28,2012Q4,9.6,8500175.033256318,81601680319
25,2013-03-29,2013Q1,10.6,8500134.51708367,90101425881
26,2013-06-28,2013Q2,12.7,8500163.730434213,107952079377
27,2013-09-30,2013Q3,14.8,8499968.251952505,125799530129
28,2013-12-31,2013Q4,14.4,8499773.27200881,122396735117
29,2014-03-31,2014Q1,14.7,8500034.376074253,124950505328
30,2014-06-30,2014Q2,14.0,8500238.338440586,119003336738
31,2014-09-30,2014Q3,13.8,8500000.0,117300000000
32,2014-12-31,2014Q4,13.0,8499776.771477772,110497098029
33,2015-03-31,2015Q1,14.0,8499719.748396339,118996076478
34,2015-06-30,2015Q2,15.1,8499798.16619572,128346952310
35,2015-09-30,2015Q3,17.3,8500053.59056806,147050927117
36,2015-12-31,2015Q4,23.5,8500195.62908725,199754597284
37,2016-03-31,2016Q1,22.9,8499813.80007448,194645736022
38,2016-06-30,2016Q2,33.6,8499833.847614527,285594417280
39,2016-09-30,2016Q3,53.1,8500066.105504384,451353510202
40,2016-12-30,2016Q4,34.8,8157320.80513771,283874764019
41,2017-03-31,2017Q1,36.9,8157348.797321027,301006170621
42,2017-06-30,2017Q2,44.0,8157409.605190284,358926022628
43,2017-09-29,2017Q3,40.95,8157557.40245105,334051975630
44,2017-12-29,2017Q4,33.9,8500073.567277275,288152493931
45,2018-03-30,2018Q1,38.0,8500070.696359137,323002686462
46,2018-06-29,2018Q2,30.45,8499982.66837672,258824472252
47,2018-09-28,2018Q3,30.5,8500098.957646128,259253018208
48,2018-12-28,2018Q4,32.1,8499902.13987474,272846858690
49,2019-03-29,2019Q1,31.15,8499968.67952894,264774024367
50,2019-06-28,2019Q2,28.45,9999969.3627451,284499128370
51,2019-09-30,2019Q3,30.5,10000000.0,305000000000
52,2019-12-31,2019Q4,30.0,9999853.221781887,299995596653
53,2020-03-31,2020Q1,24.1,9999971.661754703,240999317048
54,2020-06-30,2020Q2,29.7,10000109.391237762,297003248920
55,2020-09-30,2020Q3,33.9,10000026.512540432,339000898775
56,2020-12-31,2020Q4,39.0,10000052.94787282,390002064967
57,2021-03-31,2021Q1,59.5,10000076.10543139,595004528273
58,2021-06-30,2021Q2,59.9,9999951.968106825,598997122890
59,2021-09-30,2021Q3,64.4,10000045.319616595,644002918583
60,2021-12-31,2021Q4,85.0,10000023.014430048,850001956227
61,2022-03-31,2022Q1,104.5,10000022.178358356,1045002317638
62,2022-06-30,2022Q2,93.6,10000000.0,936000000000
