,quarter,roa
0,2009Q1,5.77
1,2009Q2,4.77
2,2009Q3,4.21
3,2009Q4,14.31
4,2010Q1,14.38
5,2010Q2,12.77
6,2010Q3,9.89
7,2010Q4,8.02
8,2011Q1,7.53
9,2011Q2,6.78
10,2011Q3,7.46
11,2011Q4,7.38
12,2012Q1,8.31
13,2012Q2,8.89
14,2012Q3,8.27
15,2012Q4,8.23
16,2013Q1,7.21
17,2013Q2,5.98
18,2013Q3,6.24
19,2013Q4,8.09
20,2014Q1,9.76
21,2014Q2,11.51
22,2014Q3,12.56
23,2014Q4,10.61
24,2015Q1,8.88
25,2015Q2,7.77
26,2015Q3,6.18
27,2015Q4,6.73
28,2016Q1,7.28
29,2016Q2,7.76
30,2016Q3,8.57
31,2016Q4,8.74
32,2017Q1,9.0
33,2017Q2,9.75
34,2017Q3,10.34
35,2017Q4,10.96
36,2018Q1,13.9
37,2018Q2,14.25
38,2018Q3,13.64
39,2018Q4,12.44
40,2019Q1,8.16
41,2019Q2,6.66
42,2019Q3,6.09
43,2019Q4,6.4
44,2020Q1,6.55
45,2020Q2,2.31
46,2020Q3,2.54
47,2020Q4,1.25
48,2021Q1,2.34
49,2021Q2,1.86
50,2021Q3,1.85
51,2021Q4,1.03
52,2022Q1,1.2
53,2022Q2,1.33
