quarter,trend
2005Q1,43.17343173431734
2005Q2,44.28044280442804
2005Q3,60.88560885608856
2005Q4,48.33948339483395
2006Q1,54.61254612546126
2006Q2,43.91143911439114
2006Q3,60.51660516605166
2006Q4,46.86346863468635
2007Q1,54.24354243542435
2007Q2,57.93357933579336
2007Q3,79.70479704797047
2007Q4,53.505535055350556
2008Q1,67.89667896678966
2008Q2,64.94464944649447
2008Q3,100.0
2008Q4,65.68265682656826
2009Q1,64.20664206642067
2009Q2,59.04059040590406
2009Q3,88.92988929889299
2009Q4,61.99261992619926
2010Q1,66.78966789667896
2010Q2,74.53874538745387
2010Q3,86.71586715867159
2010Q4,63.46863468634686
2011Q1,69.37269372693727
2011Q2,70.84870848708488
2011Q3,88.92988929889299
2011Q4,63.837638376383765
2012Q1,65.31365313653137
2012Q2,66.78966789667896
2012Q3,87.82287822878229
2012Q4,61.99261992619926
2013Q1,64.57564575645756
2013Q2,66.05166051660517
2013Q3,82.28782287822878
2013Q4,62.730627306273064
2014Q1,60.14760147601476
2014Q2,59.04059040590406
2014Q3,74.90774907749078
2014Q4,58.30258302583026
2015Q1,59.04059040590406
2015Q2,61.62361623616236
2015Q3,73.43173431734317
2015Q4,55.35055350553505
2016Q1,47.601476014760145
2016Q2,49.07749077490775
2016Q3,63.09963099630996
2016Q4,51.291512915129154
2017Q1,51.66051660516605
2017Q2,53.13653136531365
2017Q3,59.40959409594096
2017Q4,51.291512915129154
2018Q1,50.55350553505535
2018Q2,53.13653136531365
2018Q3,54.61254612546126
2018Q4,44.64944649446495
2019Q1,42.06642066420664
2019Q2,45.018450184501845
2019Q3,46.86346863468635
2019Q4,38.00738007380074
2020Q1,36.162361623616235
2020Q2,39.48339483394834
2020Q3,44.28044280442804
2020Q4,39.11439114391144
2021Q1,38.00738007380074
2021Q2,37.638376383763834
2021Q3,44.64944649446495
2021Q4,31.73431734317343
2022Q1,35.79335793357934
2022Q2,36.53136531365314
2022Q3,38.37638376383764
