quarter,s,ln_s
2010Q1,0.0,0.0
2010Q2,0.3366924675880954,0.048119380821812795
2010Q3,0.4357878949537295,0.04344963699675019
2010Q4,0.3709699316456619,0.056691948267106156
2011Q1,0.25514849125572236,0.04714372830016407
2011Q2,0.3390811164954998,0.05880645224655973
2011Q3,0.21958366823007253,0.03465664790182741
2011Q4,0.2394434737991706,0.03971234039960125
2012Q1,0.05708131630959781,0.007086933186094289
2012Q2,0.26662913908780533,0.036316906510328956
2012Q3,0.32615313613927455,0.03690816737494394
2012Q4,0.2683639414991254,0.03135452302562541
2013Q1,0.1651039172921237,0.03263818867999316
2013Q2,0.05666505180605873,0.007219534246931095
2013Q3,0.09056717546510697,0.010577517166674984
2013Q4,0.35711171085517285,0.040294265337544106
2014Q1,0.27591950677283733,0.027293998882785886
2014Q2,0.21945887707860268,0.022691826082055045
2014Q3,0.14904089329924702,0.02633475497962181
2014Q4,0.43358445247384503,0.05409735993280974
2015Q1,0.4609041643772029,0.05279555537434418
2015Q2,0.4246792926384948,0.04692307492320035
2015Q3,0.3079603384580316,0.0586520694207973
2015Q4,0.03270140933538643,0.0023513686786596796
2016Q1,0.5836897620177532,0.09972555846549908
2016Q2,0.5193384491758225,0.10048854407667458
2016Q3,0.25303216078571666,0.05033624706069484
2016Q4,0.19730845248537016,0.03395196362394123
2017Q1,0.32121017671545726,0.04958427395983823
2017Q2,0.1737592433310023,0.025488980756553557
2017Q3,0.0076271606835338875,0.0004928644698868623
2017Q4,0.7507698713865785,0.13374734184781073
2018Q1,0.226106276983344,0.03901941537212575
2018Q2,0.09316015985193113,0.011461107668073811
2018Q3,0.16488716011634832,0.02840999711575687
2018Q4,0.2127605154098449,0.03017179387884522
2019Q1,0.34226641158630533,0.038862598598083435
2019Q2,0.6115264717343696,0.08554789240764396
2019Q3,0.6858620925609106,0.06795807927233641
2019Q4,0.4083449555850527,0.048703599636345185
2020Q1,0.0,0.0
2020Q2,0.007639929990957021,0.0002244288642441019
2020Q3,0.1568338270068066,0.018582428472276497
2020Q4,0.2035465988187373,0.022461556273318462
2021Q1,0.40986104752812175,0.03827870686007952
2021Q2,0.12885791217666145,0.014685206557468014
2021Q3,0.31495379382329114,0.025811259483525188
2021Q4,0.4121375004843772,0.03611192176613619
2022Q1,0.15402522073839786,0.014294366296094362
2022Q2,0.0,0.0
2022Q3,0.05194710877246736,0.002266108236005007
