quarter,quarter,change_perc_mean,change_perc_stdv
2010Q1,2010Q1,0.0,0.0
2010Q2,2010Q2,-1.9262903225806454,6.136925121517936
2010Q3,2010Q3,-3.5565625,6.186380129538021
2010Q4,2010Q4,0.18692307692307697,4.831494955975364
2011Q1,2011Q1,-0.38928571428571435,4.15495667066035
2011Q2,2011Q2,0.005081967213114442,5.836368055263713
2011Q3,2011Q3,-2.7029687499999997,5.746122966128125
2011Q4,2011Q4,-0.3146153846153847,5.715995669206252
2012Q1,2012Q1,0.028620689655172254,6.266704399366393
2012Q2,2012Q2,-0.13754098360655737,4.629666890730443
2012Q3,2012Q3,-0.6238709677419355,4.494486733707329
2012Q4,2012Q4,-0.43080645161290326,4.0017886568043775
2013Q1,2013Q1,-0.0627777777777778,3.46785694067767
2013Q2,2013Q2,0.3601694915254236,2.7407181864748287
2013Q3,2013Q3,-0.033783783783783806,2.920628120562188
2013Q4,2013Q4,0.8922000000000001,3.0036442423652434
2014Q1,2014Q1,0.7323214285714287,3.902598663860894
2014Q2,2014Q2,0.2877049180327869,2.8266366311941726
2014Q3,2014Q3,0.7436507936507937,4.752670658926106
2014Q4,2014Q4,0.44030303030303025,5.4252832523563566
2015Q1,2015Q1,0.4921428571428573,4.592246316756783
2015Q2,2015Q2,0.3975409836065573,3.769088154862616
2015Q3,2015Q3,0.3952307692307692,6.46198912576758
2015Q4,2015Q4,0.05015151515151517,1.4886209337444791
2016Q1,2016Q1,0.8432203389830505,5.7224082947648
2016Q2,2016Q2,0.5296774193548387,6.298685776984487
2016Q3,2016Q3,-0.1696923076923076,5.433322524371819
2016Q4,2016Q4,0.36999999999999983,7.351831617018985
2017Q1,2017Q1,0.43016949152542366,6.3346021543216064
2017Q2,2017Q2,0.11459016393442621,4.235369552459578
2017Q3,2017Q3,-0.04682539682539681,2.6519346713824006
2017Q4,2017Q4,1.2529508196721313,7.0476599767256785
2018Q1,2018Q1,-0.05610169491525425,4.96190140729204
2018Q2,2018Q2,-0.14629032258064517,3.6007431991829395
2018Q3,2018Q3,0.38046875,4.977960769992002
2018Q4,2018Q4,0.15753846153846154,6.685783198036999
2019Q1,2019Q1,0.663448275862069,5.041612646388558
2019Q2,2019Q2,0.28704918032786875,5.938026985529312
2019Q3,2019Q3,0.5921538461538461,4.9906539189230035
2019Q4,2019Q4,0.23409090909090918,5.4744241642450335
2020Q1,2020Q1,0.9532203389830508,3.5651548501833807
2020Q2,2020Q2,-0.834516129032258,3.4200511344175357
2020Q3,2020Q3,0.08769230769230771,2.539690414961271
2020Q4,2020Q4,0.09015151515151516,3.8711173073751217
2021Q1,2021Q1,0.3063793103448276,4.514507879875631
2021Q2,2021Q2,0.36677419354838714,2.243328012379462
2021Q3,2021Q3,-0.1338095238095238,4.256634831902532
2021Q4,2021Q4,0.20318181818181819,2.9230580188936006
2022Q1,2022Q1,-0.15603448275862067,3.7558791059403402
2022Q2,2022Q2,0.053770491803278676,1.0261175435176784
2022Q3,2022Q3,0.16578125000000005,2.30593217365215
