,quarter,roa
0,2007Q1,1.53
1,2007Q2,2.06
2,2007Q3,1.42
3,2007Q4,1.98
4,2008Q1,2.18
5,2008Q2,1.23
6,2008Q3,1.11
7,2008Q4,1.34
8,2009Q1,1.39
9,2009Q2,1.15
10,2009Q3,1.21
11,2009Q4,0.26
12,2010Q1,0.79
13,2010Q2,0.8
14,2010Q3,-0.68
15,2010Q4,0.13
16,2011Q1,0.39
17,2011Q2,-0.36
18,2011Q3,-0.08
19,2011Q4,0.65
20,2012Q1,0.27
21,2012Q2,0.2
22,2012Q3,0.05
23,2012Q4,0.56
24,2013Q1,0.29
25,2013Q2,0.36
26,2013Q3,-0.18
27,2013Q4,-0.88
28,2014Q1,0.21
29,2014Q2,0.38
30,2014Q3,0.29
31,2014Q4,1.99
32,2015Q1,2.32
33,2015Q2,0.79
34,2015Q3,0.06
35,2015Q4,2.03
36,2016Q1,0.43
37,2016Q2,1.98
38,2016Q3,1.11
39,2016Q4,1.64
40,2017Q1,0.22
41,2017Q2,-0.73
42,2017Q3,-0.68
43,2017Q4,1.15
44,2018Q1,-0.1
45,2018Q2,0.39
46,2018Q3,0.52
47,2018Q4,1.07
48,2019Q1,0.52
49,2019Q2,1.26
50,2019Q3,0.39
51,2019Q4,0.64
52,2020Q1,0.44
53,2020Q2,0.93
54,2020Q3,0.49
55,2020Q4,1.53
56,2021Q1,0.21
57,2021Q2,2.16
58,2021Q3,-0.15
59,2021Q4,-0.23
60,2022Q1,1.79
61,2022Q2,1.32
