,quarter,roa
0,2007Q3,5.65
1,2007Q4,2.06
2,2008Q1,0.49
3,2008Q2,-0.45
4,2008Q3,0.54
5,2008Q4,1.01
6,2009Q1,0.27
7,2009Q2,0.98
8,2009Q3,0.8
9,2009Q4,0.4
10,2010Q1,0.27
11,2010Q2,0.9
12,2010Q3,-0.2
13,2010Q4,-0.22
14,2011Q1,-0.48
15,2011Q2,0.47
16,2011Q3,0.0
17,2011Q4,0.0
18,2012Q1,0.44
19,2012Q2,0.0
20,2012Q3,-0.23
21,2012Q4,0.24
22,2013Q1,0.01
23,2013Q2,0.01
24,2013Q3,-0.55
25,2013Q4,0.56
26,2014Q1,0.02
27,2014Q2,0.09
28,2014Q3,0.61
29,2014Q4,1.71
30,2015Q1,1.98
31,2015Q2,1.17
32,2015Q3,1.11
33,2015Q4,1.8
34,2016Q1,1.1
35,2016Q2,2.02
36,2016Q3,5.25
37,2016Q4,1.55
38,2017Q1,0.93
39,2017Q2,1.0
40,2017Q3,0.82
41,2017Q4,1.36
42,2018Q1,0.75
43,2018Q2,2.24
44,2018Q3,1.08
45,2018Q4,1.88
46,2019Q1,1.01
47,2019Q2,2.03
48,2019Q3,2.1
49,2019Q4,2.1
50,2020Q1,1.04
51,2020Q2,2.14
52,2020Q3,1.54
53,2020Q4,1.57
54,2021Q1,0.99
55,2021Q2,2.61
56,2021Q3,-0.21
57,2021Q4,0.59
58,2022Q1,0.28
59,2022Q2,1.53
