,date,quarter,price,shares_est,market_cap
0,2010-12-31,2010Q4,40.0,5599939.574431352,223997582977
1,2011-03-31,2011Q1,39.9,5599983.436167129,223439339103
2,2011-06-30,2011Q2,27.2,5599959.903769046,152318909383
3,2011-09-30,2011Q3,27.2,5600000.0,152320000000
4,2011-12-30,2011Q4,21.7,5599961.013645224,121519153996
5,2012-03-30,2012Q1,32.9,5599906.2829474015,184236916709
6,2012-06-29,2012Q2,31.3,5600000.0,175280000000
7,2012-09-28,2012Q3,25.5,5599957.053897359,142798904874
8,2012-12-28,2012Q4,15.1,5599893.030527442,84558384761
9,2013-03-29,2013Q1,14.1,5599951.361867704,78959314202
10,2013-06-28,2013Q2,14.0,5600007.559150351,78400105828
11,2013-09-30,2013Q3,12.1,5600052.354063049,67760633484
12,2013-12-31,2013Q4,18.6,5600013.127235732,104160244167
13,2014-03-31,2014Q1,32.8,5600006.375924509,183680209130
14,2014-06-30,2014Q2,28.5,5600000.0,159600000000
15,2014-09-30,2014Q3,36.3,5599921.153782976,203277137882
16,2014-12-31,2014Q4,42.2,5599945.426431798,236317696995
17,2015-03-31,2015Q1,42.9,5599956.147563449,240238118730
18,2015-06-30,2015Q2,54.7,5600055.40166205,306323030471
19,2015-09-30,2015Q3,64.0,5600032.90556104,358402105956
20,2015-12-31,2015Q4,67.3,5599983.79079317,376878909120
21,2016-03-31,2016Q1,51.6,5599968.645484949,288958382107
22,2016-06-30,2016Q2,51.2,5600056.762474844,286722906239
23,2016-09-30,2016Q3,60.0,5599960.538647462,335997632319
24,2016-12-30,2016Q4,51.8,5584510.5299153365,289277645450
25,2017-03-31,2017Q1,60.5,5584468.113792638,337860320884
26,2017-06-30,2017Q2,60.0,5584491.489504093,335069489370
27,2017-09-29,2017Q3,52.1,5584551.682923186,290955142680
28,2017-12-29,2017Q4,55.0,5584555.835935161,307150570976
29,2018-03-30,2018Q1,45.9,5584483.973960277,256327814405
30,2018-06-29,2018Q2,55.2,5584448.371623327,308261550114
31,2018-09-28,2018Q3,28.6,5584497.320123437,159716623356
32,2018-12-28,2018Q4,23.0,8361244.960173075,192308634084
33,2019-03-29,2019Q1,19.5,8376861.5086102355,163348799418
34,2019-06-28,2019Q2,20.8,8376654.991678466,174234423827
35,2019-09-30,2019Q3,27.0,8376849.743881617,226174943085
36,2019-12-31,2019Q4,32.6,8376684.778773552,273079923788
37,2020-03-31,2020Q1,26.0,8376826.478689137,217797488446
38,2020-06-30,2020Q2,31.3,8376780.249867704,262193221821
39,2020-09-30,2020Q3,31.0,8376828.581088696,259681686014
40,2020-12-31,2020Q4,34.8,8376718.503493351,291509803922
41,2021-03-31,2021Q1,17.4,8376779.820839227,145755968883
42,2021-06-30,2021Q2,12.9,25130611.665641703,324184890487
43,2021-09-30,2021Q3,19.5,25129677.98085292,490028720627
44,2021-12-31,2021Q4,20.9,26386470.431775868,551477232024
45,2022-03-31,2022Q1,32.0,26386305.398025624,844361772737
46,2022-06-30,2022Q2,18.5,26386195.840189006,488144623043
