Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,HAP,HAP,HAP,HAP,HAP,HAP,HAP,HAP,HAP,HAP,HAP,HAP
date,,,,,,,,,,,,
2005-01-04,3.22,0.0,0.0,23.8,23.8,23.8,23.8,126854,0,5330,0,5330
2005-01-05,3.22,0.0,0.0,23.8,23.8,23.7,23.7,128084,0,5390,0,5390
2005-01-06,3.21,-0.1,-0.42,23.7,23.8,23.7,23.8,130806,0,5510,0,5510
2005-01-07,3.25,0.3,1.27,24.0,24.0,24.0,24.0,135120,0,5630,0,5630
2005-01-10,3.24,-0.1,-0.42,23.9,24.0,23.9,24.0,92377,0,3860,0,3860
2005-01-11,3.22,-0.1,-0.42,23.8,23.8,23.8,23.8,41174,0,1730,0,1730
2005-01-12,3.22,0.0,0.0,23.8,23.8,23.8,23.8,65450,0,2750,0,2750
2005-01-13,3.24,0.1,0.42,23.9,24.0,23.9,24.0,66882,0,2790,0,2790
2005-01-14,3.22,-0.1,-0.42,23.8,24.0,23.8,24.0,61884,0,2600,0,2600
2005-01-17,3.22,0.0,0.0,23.8,23.8,23.8,23.8,67830,0,2850,0,2850
2005-01-18,3.22,0.0,0.0,23.8,23.8,23.8,23.8,134232,0,5640,0,5640
2005-01-19,3.21,-0.1,-0.42,23.7,23.7,23.7,23.7,149310,0,6300,0,6300
2005-01-20,3.22,0.1,0.42,23.8,23.7,23.7,23.7,71096,0,2990,0,2990
2005-01-21,3.22,0.0,0.0,23.8,23.8,23.8,23.8,56406,0,2370,0,2370
2005-01-24,3.21,-0.1,-0.42,23.7,23.8,23.7,23.8,75129,0,3170,0,3170
2005-01-25,3.2,-0.1,-0.42,23.6,23.6,23.6,23.6,63248,0,2680,0,2680
2005-01-26,3.21,0.1,0.42,23.7,23.7,23.7,23.7,59961,0,2530,0,2530
2005-01-27,3.2,-0.1,-0.42,23.6,23.9,23.6,23.9,194178,0,8220,0,8220
2005-01-28,3.2,0.0,0.0,23.6,23.6,23.6,23.6,113280,0,4800,0,4800
2005-01-31,3.2,0.0,0.0,23.6,23.6,23.6,23.6,21476,0,910,0,910
2005-02-01,3.2,0.0,0.0,23.6,23.6,23.5,23.5,78539,0,3330,0,3330
2005-02-02,3.2,0.0,0.0,23.6,23.6,23.6,23.6,73160,0,3100,0,3100
2005-02-03,3.2,0.0,0.0,23.6,23.6,23.5,23.5,107650,0,4570,0,4570
2005-02-04,3.22,0.2,0.85,23.8,23.8,23.6,23.6,112374,0,4730,0,4730
2005-02-14,3.22,0.0,0.0,23.8,23.9,23.8,23.9,19526,0,820,0,820
2005-02-15,3.22,0.0,0.0,23.8,23.8,23.8,23.8,143038,0,6010,0,6010
2005-02-16,3.21,-0.1,-0.42,23.7,23.8,23.7,23.8,141130,0,5950,0,5950
2005-02-17,3.22,0.1,0.42,23.8,23.8,23.8,23.8,96628,0,4060,0,4060
2005-02-18,3.22,0.0,0.0,23.8,23.8,23.8,23.8,97580,0,4100,0,4100
2005-02-21,3.22,0.0,0.0,23.8,23.8,23.8,23.8,106386,0,4470,0,4470
2005-02-22,3.24,0.1,0.42,23.9,23.9,23.9,23.9,147463,0,6170,0,6170
2005-02-23,3.24,0.0,0.0,23.9,23.9,23.9,23.9,163476,0,6840,0,6840
2005-02-24,3.24,0.0,0.0,23.9,23.9,23.9,23.9,101097,0,4230,0,4230
2005-02-25,3.24,0.0,0.0,23.9,23.9,23.8,23.8,53745,0,2250,0,2250
2005-02-28,3.24,0.0,0.0,23.9,23.9,23.9,23.9,207213,0,8670,0,8670
2005-03-01,3.25,0.1,0.42,24.0,24.0,23.9,23.9,63515,0,2650,0,2650
2005-03-02,3.25,0.0,0.0,24.0,24.0,24.0,24.0,36960,0,1540,0,1540
2005-03-03,3.29,0.3,1.25,24.3,24.3,24.0,24.0,594864,0,24530,0,24530
2005-03-04,3.29,0.0,0.0,24.3,24.5,24.3,24.5,321431,0,13170,0,13170
2005-03-07,3.33,0.3,1.23,24.6,24.8,24.6,24.8,391014,0,15840,0,15840
2005-03-08,3.33,0.0,0.0,24.6,24.6,24.6,24.6,421152,0,17120,0,17120
2005-03-09,3.2,-1.0,-4.07,23.6,23.7,23.6,23.7,228329,0,9660,0,9660
2005-03-10,3.18,-0.1,-0.42,23.5,23.6,23.5,23.6,175376,0,7460,0,7460
2005-03-11,3.18,0.0,0.0,23.5,23.5,23.4,23.4,112381,0,4790,0,4790
2005-03-14,3.18,0.0,0.0,23.5,23.5,23.5,23.5,147110,0,6260,0,6260
2005-03-15,3.18,0.0,0.0,23.5,23.5,23.5,23.5,65095,0,2770,0,2770
2005-03-16,3.2,0.1,0.43,23.6,23.6,23.5,23.5,222045,0,9430,0,9430
2005-03-17,3.2,0.0,0.0,23.6,23.6,23.5,23.5,134020,0,5700,0,5700
2005-03-18,3.2,0.0,0.0,23.6,23.6,23.6,23.6,55224,0,2340,0,2340
2005-03-21,3.2,0.0,0.0,23.6,23.6,23.6,23.6,69620,0,2950,0,2950
2005-03-22,3.2,0.0,0.0,23.6,23.6,23.6,23.6,52864,0,2240,0,2240
2005-03-23,3.2,0.0,0.0,23.6,23.6,23.6,23.6,520144,0,22040,0,22040
2005-03-24,3.25,0.4,1.69,24.0,24.0,23.9,23.9,668940,0,27920,0,27920
2005-03-25,3.25,0.0,0.0,24.0,24.2,24.0,24.2,456284,0,18980,0,18980
2005-03-28,3.21,-0.3,-1.25,23.7,24.0,23.7,24.0,147816,0,6180,0,6180
2005-03-29,3.21,0.0,0.0,23.7,23.7,23.7,23.7,337725,0,14250,0,14250
2005-03-30,3.21,0.0,0.0,23.7,23.7,23.7,23.7,564534,0,23820,0,23820
2005-03-31,3.24,0.2,0.84,23.9,23.9,23.7,23.7,244536,0,10240,0,10240
2005-04-01,3.21,-0.2,-0.84,23.7,23.8,23.7,23.8,377340,0,15900,0,15900
2005-04-04,3.22,0.1,0.42,23.8,23.8,23.7,23.7,219145,0,9220,0,9220
2005-04-05,3.21,-0.1,-0.42,23.7,23.9,23.7,23.9,222086,0,9360,0,9360
2005-04-06,3.22,0.1,0.42,23.8,23.8,23.8,23.8,382942,0,16090,0,16090
2005-04-07,3.21,-0.1,-0.42,23.7,23.8,23.7,23.8,430770,0,18150,0,18150
2005-04-08,3.22,0.1,0.42,23.8,23.8,23.7,23.7,138596,0,5830,0,5830
2005-04-11,3.22,0.0,0.0,23.8,23.8,23.7,23.7,208002,0,8760,0,8760
2005-04-12,3.21,-0.1,-0.42,23.7,23.8,23.7,23.8,114025,0,4810,0,4810
2005-04-13,3.21,0.0,0.0,23.7,23.7,23.7,23.7,169455,0,7150,0,7150
2005-04-14,3.21,0.0,0.0,23.7,23.7,23.6,23.6,437356,0,18480,0,18480
2005-04-15,3.2,-0.1,-0.42,23.6,23.7,23.6,23.7,249690,0,10580,0,10580
2005-04-18,3.18,-0.1,-0.42,23.5,23.6,23.5,23.6,300850,580500,12800,25800,38600
2005-04-19,3.18,0.0,0.0,23.5,23.6,23.5,23.6,99970,235000,4250,10000,14250
2005-04-20,3.17,-0.1,-0.43,23.4,23.5,23.4,23.5,158170,0,6750,0,6750
2005-04-21,3.18,0.1,0.43,23.5,23.5,23.4,23.4,178848,0,7640,0,7640
2005-04-22,3.18,0.0,0.0,23.5,23.5,23.5,23.5,120555,0,5130,0,5130
2005-04-25,3.17,-0.1,-0.43,23.4,23.4,23.4,23.4,245232,0,10480,0,10480
2005-04-26,3.16,-0.1,-0.43,23.3,23.3,23.3,23.3,528910,0,22700,0,22700
2005-04-27,3.16,0.0,0.0,23.3,23.3,23.3,23.3,81084,0,3480,0,3480
2005-04-28,3.14,-0.1,-0.43,23.2,23.3,23.3,23.3,15312,0,660,0,660
2005-04-29,3.14,0.0,0.0,23.2,23.2,23.2,23.2,246848,0,10640,0,10640
2005-05-04,3.1,-0.3,-1.29,22.9,23.1,22.9,23.1,144852,0,6320,0,6320
2005-05-05,3.06,-0.3,-1.31,22.6,22.9,22.6,22.9,441000,0,19500,0,19500
2005-05-06,3.1,0.3,1.33,22.9,22.9,22.8,22.8,445823,0,19470,0,19470
2005-05-09,3.1,0.0,0.0,22.9,22.9,22.9,22.9,54960,0,2400,0,2400
2005-05-10,3.11,0.1,0.44,23.0,23.0,22.9,22.9,75434,0,3280,0,3280
2005-05-11,3.09,-0.2,-0.87,22.8,22.9,22.8,22.9,61152,0,2680,0,2680
2005-05-12,3.07,-0.1,-0.44,22.7,22.7,22.7,22.7,76045,0,3350,0,3350
2005-05-13,3.09,0.1,0.44,22.8,22.8,22.8,22.8,72048,0,3160,0,3160
2005-05-16,3.06,-0.2,-0.88,22.6,22.7,22.6,22.7,65550,0,2900,0,2900
2005-05-17,3.05,-0.1,-0.44,22.5,22.6,22.5,22.6,225160,0,10000,0,10000
2005-05-18,3.06,0.1,0.44,22.6,22.6,22.5,22.5,302022,0,13370,0,13370
2005-05-19,3.07,0.1,0.44,22.7,22.7,22.7,22.7,165483,0,7290,0,7290
2005-05-20,3.07,0.0,0.0,22.7,22.8,22.7,22.8,131770,0,5800,0,5800
2005-05-23,3.07,0.0,0.0,22.7,22.7,22.7,22.7,42222,0,1860,0,1860
2005-05-24,3.07,0.0,0.0,22.7,22.7,22.7,22.7,112365,0,4950,0,4950
2005-05-25,3.07,0.0,0.0,22.7,22.7,22.7,22.7,109641,0,4830,0,4830
2005-05-26,3.07,0.0,0.0,22.7,22.7,22.7,22.7,73548,0,3240,0,3240
2005-05-27,3.07,0.0,0.0,22.7,22.7,22.7,22.7,171839,0,7570,0,7570
2005-05-30,3.07,0.0,0.0,22.7,22.7,22.7,22.7,90800,0,4000,0,4000
2005-05-31,3.06,-0.1,-0.44,22.6,22.7,22.6,22.7,219440,0,9700,0,9700
2005-06-01,3.06,0.0,0.0,22.6,22.6,22.6,22.6,48138,0,2130,0,2130
2005-06-02,3.07,0.1,0.44,22.7,22.7,22.6,22.6,218541,0,9630,0,9630
2005-06-03,3.1,0.2,0.88,22.9,22.9,22.8,22.8,130559,0,5710,0,5710
2005-06-06,3.11,0.1,0.44,23.0,23.0,23.0,23.0,97750,0,4250,0,4250
2005-06-07,3.14,0.2,0.87,23.2,23.2,23.1,23.1,108910,0,4700,0,4700
2005-06-08,3.14,0.0,0.0,23.2,23.5,23.2,23.5,89650,0,3850,0,3850
2005-06-09,3.13,-0.1,-0.43,23.1,23.1,23.1,23.1,77847,0,3370,0,3370
2005-06-10,3.11,-0.1,-0.43,23.0,23.0,23.0,23.0,77510,0,3370,0,3370
2005-06-13,3.05,-0.5,-2.17,22.5,22.6,22.5,22.6,1090848,0,48420,0,48420
2005-06-14,3.09,0.3,1.33,22.8,22.8,22.5,22.5,141435,0,6230,0,6230
2005-06-15,3.1,0.1,0.44,22.9,22.9,22.9,22.9,193047,0,8430,0,8430
2005-06-16,3.11,0.1,0.44,23.0,23.0,22.9,22.9,212527,0,9250,0,9250
2005-06-17,3.11,0.0,0.0,23.0,23.0,23.0,23.0,112010,0,4870,0,4870
2005-06-20,3.1,-0.1,-0.43,22.9,23.0,22.9,23.0,94300,0,4110,0,4110
2005-06-21,3.09,-0.1,-0.44,22.8,23.0,22.8,23.0,89626,0,3930,0,3930
2005-06-22,3.1,0.1,0.44,22.9,22.9,22.8,22.8,55125,0,2410,0,2410
2005-06-23,3.11,0.1,0.44,23.0,23.0,23.0,23.0,163760,0,7120,0,7120
2005-06-24,3.17,0.4,1.74,23.4,23.4,23.1,23.1,216837,0,9270,0,9270
2005-06-27,3.18,0.1,0.43,23.5,23.5,23.5,23.5,162855,0,6930,0,6930
2005-06-28,3.14,-0.3,-1.28,23.2,23.5,23.2,23.5,10446,0,450,0,450
2005-06-29,3.14,0.0,0.0,23.2,23.2,23.2,23.2,5800,0,250,0,250
2005-06-30,3.14,0.0,0.0,23.2,23.2,23.2,23.2,67280,0,2900,0,2900
2005-07-01,3.13,-0.1,-0.43,23.1,23.2,23.1,23.2,103048,0,4460,0,4460
2005-07-04,3.16,0.2,0.87,23.3,23.3,23.1,23.1,932,0,40,0,40
2005-07-05,3.16,0.0,0.0,23.3,23.3,23.3,23.3,56386,0,2420,0,2420
2005-07-06,3.16,0.0,0.0,23.3,23.3,23.3,23.3,77589,0,3330,0,3330
2005-07-07,3.16,0.0,0.0,23.3,23.3,23.3,23.3,201778,0,8660,0,8660
2005-07-08,3.2,0.3,1.29,23.6,23.6,23.3,23.3,192044,0,8140,0,8140
2005-07-11,3.24,0.3,1.27,23.9,23.9,23.8,23.8,241724,0,10130,0,10130
2005-07-12,3.22,-0.1,-0.42,23.8,23.9,23.8,23.9,295331,0,12380,0,12380
2005-07-13,3.2,-0.2,-0.84,23.6,23.8,23.6,23.8,205320,0,8700,0,8700
2005-07-14,3.18,-0.1,-0.42,23.5,23.5,23.4,23.4,307210,0,13080,0,13080
2005-07-15,3.2,0.1,0.43,23.6,23.6,23.5,23.5,419053,0,17790,0,17790
2005-07-18,3.24,0.3,1.27,23.9,23.9,23.9,23.9,700987,0,29330,0,29330
2005-07-19,3.28,0.3,1.26,24.2,24.3,24.2,24.3,983440,0,40570,0,40570
2005-07-20,3.25,-0.2,-0.83,24.0,24.1,24.0,24.1,939490,0,39090,0,39090
2005-07-21,3.24,-0.1,-0.42,23.9,24.0,23.9,24.0,372783,0,15570,0,15570
2005-07-22,3.2,-0.3,-1.26,23.6,23.7,23.6,23.7,435560,0,18450,0,18450
2005-07-25,3.21,0.1,0.42,23.7,23.7,23.6,23.6,254118,0,10750,0,10750
2005-07-26,3.21,0.0,0.0,23.7,23.7,23.7,23.7,233919,0,9870,0,9870
2005-07-27,3.1,-0.8,-3.38,22.9,23.2,22.9,23.2,299837,0,12980,0,12980
2005-07-28,3.1,0.0,0.0,22.9,22.9,22.9,22.9,18320,0,800,0,800
