,timestamp,delta_volume,date,note
0,1195664400,8779221.0,2007-11-22,"Niêm yết cổ phiếu bổ sung - 8,779,221 CP"
1,1196182800,8779221.0,2007-11-28,"Giao dịch bổ sung - 8,779,221 CP"
2,1232470800,2192369.0,2009-01-21,"Niêm yết cổ phiếu bổ sung - 2,192,369 CP"
3,1233766800,2192369.0,2009-02-05,"Giao dịch bổ sung - 2,192,369 CP"
4,1261069200,1679837.0,2009-12-18,"Niêm yết cổ phiếu bổ sung - 1,679,837 CP"
5,1261501200,1679837.0,2009-12-23,"Giao dịch bổ sung - 1,679,837 CP"
6,1304442000,,2011-05-04,Đưa ra khỏi diện cảnh báo
7,1309366800,1847616.0,2011-06-30,"Niêm yết cổ phiếu bổ sung - 1,847,616 CP"
8,1309885200,1847616.0,2011-07-06,"Giao dịch bổ sung - 1,847,616 CP"
9,1315414800,2438663.0,2011-09-08,"Niêm yết cổ phiếu bổ sung - 2,438,663 CP"
10,1315933200,2438663.0,2011-09-14,"Giao dịch bổ sung - 2,438,663 CP"
11,1320944400,1498272.0,2011-11-11,"Niêm yết cổ phiếu bổ sung - 1,498,272 CP"
12,1321376400,1498272.0,2011-11-16,"Giao dịch bổ sung - 1,498,272 CP"
13,1342544400,3639032.0,2012-07-18,"Niêm yết cổ phiếu bổ sung - 3,639,032 CP"
14,1343149200,3639032.0,2012-07-25,"Giao dịch bổ sung - 3,639,032 CP"
15,1388077200,4184861.0,2013-12-27,"Niêm yết cổ phiếu bổ sung - 4,184,861 CP"
16,1388941200,4184861.0,2014-01-06,"Giao dịch bổ sung - 4,184,861 CP"
17,1436374800,19260114.0,2015-07-09,"Niêm yết cổ phiếu bổ sung - 19,260,114 CP"
18,1437325200,19260114.0,2015-07-20,"Giao dịch bổ sung - 19,260,114 CP"
19,1481043600,4106385.0,2016-12-07,"Niêm yết cổ phiếu bổ sung - 4,106,385 CP"
20,1481734800,4106385.0,2016-12-15,"Giao dịch bổ sung - 4,106,385 CP"
21,1649350800,55471151.0,2022-04-08,"Niêm yết cổ phiếu bổ sung - 55,471,151 CP"
22,1650474000,48512119.0,2022-04-21,"Giao dịch bổ sung - 48,512,119 CP"
23,1677776400,6959032.0,2023-03-03,"Giao dịch bổ sung - 6,959,032 CP"
