,quarter,roa
0,2009Q4,12.68
1,2010Q1,6.78
2,2010Q2,5.7
3,2010Q3,16.42
4,2010Q4,0.63
5,2011Q1,0.54
6,2011Q2,-0.17
7,2011Q3,0.33
8,2011Q4,0.08
9,2012Q1,0.02
10,2012Q2,0.08
11,2012Q3,0.39
12,2012Q4,0.08
13,2013Q1,0.01
14,2013Q2,-27.27
15,2013Q3,-0.34
16,2013Q4,-0.39
17,2014Q1,-0.42
18,2014Q2,-0.39
19,2014Q3,-0.34
20,2014Q4,-0.35
21,2015Q1,-0.35
22,2015Q2,-0.55
23,2015Q3,-0.41
24,2015Q4,5.32
25,2016Q1,-0.33
26,2016Q2,-5.35
27,2016Q3,-0.28
28,2016Q4,3.81
29,2017Q1,0.7
30,2017Q2,1.67
31,2017Q3,0.65
32,2017Q4,1.42
33,2018Q1,0.29
34,2018Q2,-0.27
35,2018Q3,0.28
36,2018Q4,27.88
37,2019Q1,5.05
38,2019Q2,1.4
39,2019Q3,12.82
40,2019Q4,10.22
41,2020Q1,0.39
42,2020Q2,8.09
43,2020Q3,3.82
44,2020Q4,4.61
45,2021Q1,0.66
46,2021Q2,0.62
47,2021Q3,2.17
48,2021Q4,3.81
49,2022Q1,0.55
50,2022Q2,2.15
