,date,quarter,price,shares_est,market_cap
0,2010-09-30,2010Q3,36.1,1000000.0,36100000000
1,2010-12-31,2010Q4,31.0,1000000.0,31000000000
2,2011-03-31,2011Q1,26.0,3249936.9694932345,84498361207
3,2011-06-30,2011Q2,33.6,3249979.2238012133,109199301920
4,2011-09-30,2011Q3,25.9,3250061.8352708383,84176601534
5,2011-12-30,2011Q4,26.9,3250020.7796525643,87425558973
6,2012-03-30,2012Q1,23.0,3250041.5489446567,74750955626
7,2012-06-29,2012Q2,6.3,3249937.74383664,20474607786
8,2012-09-28,2012Q3,8.3,3250041.2881915774,26975342692
9,2012-12-28,2012Q4,6.2,3249938.1341252164,20149616432
10,2013-03-29,2013Q1,4.2,3249979.381443299,13649913402
11,2013-06-28,2013Q2,3.8,3250059.5663569216,12350226352
12,2013-09-27,2013Q3,1.7,3250032.1047900347,5525054578
13,2013-12-31,2013Q4,2.6,3250225.835591689,8450587173
14,2014-03-31,2014Q1,5.5,3250131.50973172,17875723304
15,2014-06-30,2014Q2,2.9,3249867.864693446,9424616808
16,2014-09-30,2014Q3,3.0,3250099.561927519,9750298686
17,2014-12-31,2014Q4,3.0,3249833.355552593,9749500067
18,2015-03-31,2015Q1,2.4,3249963.6469390723,7799912753
19,2015-06-30,2015Q2,2.2,3249963.412849407,7149919508
20,2015-09-30,2015Q3,1.8,3249886.9630746045,5849796534
21,2015-12-31,2015Q4,2.3,3250177.279818465,7475407744
22,2016-03-31,2016Q1,2.4,3250071.6127184187,7800171871
23,2016-06-30,2016Q2,2.1,3250227.617602428,6825477997
24,2016-09-30,2016Q3,2.0,3249847.83931832,6499695679
25,2016-12-30,2016Q4,2.8,3250070.641424131,9100197796
26,2017-03-31,2017Q1,2.7,3249891.0991723537,8774705968
27,2017-06-30,2017Q2,4.1,3249863.387978142,13324439891
28,2017-09-29,2017Q3,5.2,3250233.800935204,16901215765
29,2017-12-29,2017Q4,7.5,8249918.291752914,61874387188
30,2018-03-30,2018Q1,7.6,8249620.308092861,62697114342
31,2018-06-29,2018Q2,7.6,8249809.59634425,62698552932
32,2018-09-28,2018Q3,4.3,8250054.24170102,35475233239
33,2018-12-28,2018Q4,17.7,8249959.170341336,146024277315
34,2019-03-29,2019Q1,18.8,8249941.675091376,155098903492
35,2019-06-28,2019Q2,13.4,8249847.00122399,110547949816
36,2019-09-30,2019Q3,9.9,8250115.580212668,81676144244
37,2019-12-31,2019Q4,11.7,8250088.474696237,96526035154
38,2020-03-31,2020Q1,7.6,8249927.177395863,62699446548
39,2020-06-30,2020Q2,13.2,8249813.373147062,108897536526
40,2020-09-30,2020Q3,17.0,8249872.721718766,140247836269
41,2020-12-31,2020Q4,10.8,11549662.921348317,124736359551
42,2021-03-31,2021Q1,10.2,19799347.97795545,201953349375
43,2021-06-30,2021Q2,9.1,19800459.906535123,180184185149
44,2021-09-30,2021Q3,8.7,19799769.01977768,172257990472
45,2021-12-31,2021Q4,12.2,19800305.08944668,241563722091
46,2022-03-31,2022Q1,10.9,19799365.254588105,215813081275
47,2022-06-30,2022Q2,6.1,19800362.854455046,120782213412
