,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2016Q1,149265.0,14926.0,10000334.985930592,,
1,2016Q3,189423.0,18942.0,10000158.378207158,-176.60772343352437,-0.0017660492639636257
2,2016Q4,193779.0,19378.0,9999948.395087212,-209.98311994597316,-0.0020998420356762434
3,2017Q1,193131.0,14856.0,13000201.938610662,3000253.5435234495,23.078514916085126
4,2017Q2,201849.0,15527.0,12999871.192116957,-330.746493704617,-0.002544229006708772
5,2017Q3,195531.0,15041.0,12999867.030117678,-4.161999279633164,-3.201570654523448e-05
6,2017Q4,336660.0,11260.0,29898756.660746004,16898889.630628325,56.520375821563285
7,2018Q1,390046.0,13045.0,29900038.32886163,1281.6681156270206,0.004286509941995171
8,2018Q2,401857.0,13440.0,29900074.404761903,36.07590027153492,0.00012065488461055285
9,2018Q3,425250.0,14222.0,29900857.82590353,783.421141628176,0.0026200624282741725
10,2018Q4,513115.0,17161.0,29900064.09882874,-793.727074790746,-0.002654599910445805
11,2019Q1,405287.0,13555.0,29899446.69863519,-617.4001935496926,-0.0020649218019739304
12,2019Q2,393199.0,13150.0,29901064.63878327,1617.9401480779052,0.005410978397001125
13,2019Q3,408419.0,10928.0,37373627.37920937,7472562.740426101,19.994213204423993
14,2019Q4,421431.0,11276.0,37374157.50266052,530.1234511509538,0.0014184224784551099
15,2020Q1,420978.0,11264.0,37373757.10227273,-400.4003877937794,-0.0010713410126204055
16,2020Q2,417950.0,11183.0,37373692.21139229,-64.89088043570518,-0.00017362716016568755
17,2020Q3,415208.0,11109.0,37375821.406067155,2129.1946748644114,0.005696716740300944
18,2020Q4,408011.0,10917.0,37373912.24695429,-1909.1591128632426,-0.005108266697497866
19,2021Q1,404949.0,10835.0,37374157.82187356,245.57491926848888,0.0006570714461016268
20,2021Q2,411192.0,11002.0,37374295.58262134,137.76074778288603,0.00036859757658400745
21,2021Q3,410155.0,10974.0,37375159.46783306,863.8852117136121,0.002311388697771618
22,2021Q4,409533.0,10957.0,37376380.39609382,1220.9282607659698,0.0032665770409741656
23,2022Q1,408313.0,10925.0,37374187.64302059,-2192.753073230386,-0.005867025376375958
24,2022Q2,404674.0,10827.0,37376373.880114526,2186.2370939329267,0.00584924878198545
