,quarter,roa
0,2010Q1,0.7
1,2010Q3,1.5
2,2011Q1,0.24
3,2011Q2,0.3
4,2011Q3,0.67
5,2012Q2,0.0
6,2012Q3,0.78
7,2012Q4,1.74
8,2013Q1,0.04
9,2013Q2,-1.59
10,2013Q3,-0.52
11,2013Q4,2.16
12,2014Q1,0.16
13,2014Q2,0.29
14,2014Q3,0.26
15,2014Q4,0.43
16,2015Q1,0.18
17,2015Q2,0.22
18,2015Q3,0.17
19,2015Q4,0.39
20,2016Q1,0.05
21,2016Q2,0.03
22,2016Q3,0.03
23,2016Q4,0.16
24,2017Q1,0.03
25,2017Q2,0.45
26,2017Q3,0.18
27,2017Q4,-0.04
28,2018Q1,0.03
29,2018Q2,0.04
30,2018Q3,0.12
31,2018Q4,0.04
32,2019Q1,0.02
33,2019Q2,0.04
34,2019Q3,0.03
35,2019Q4,0.28
36,2020Q1,0.03
37,2020Q2,0.15
38,2020Q3,0.09
39,2020Q4,0.24
40,2021Q1,0.14
41,2021Q2,0.13
42,2021Q3,0.13
43,2021Q4,0.15
44,2022Q1,0.08
45,2022Q2,0.07
