,quarter,price,price_diff,price_diff_perc
1,2013Q1,6.4,0.5,8.47457627118644
2,2013Q2,6.4,0.0,0.0
3,2013Q3,5.2,-1.2000000000000002,-18.75
4,2013Q4,5.1,-0.10000000000000053,-1.9230769230769333
5,2014Q1,6.0,0.9000000000000004,17.64705882352942
6,2014Q2,4.9,-1.0999999999999996,-18.33333333333333
7,2014Q3,5.9,1.0,20.408163265306122
8,2014Q4,6.1,0.1999999999999993,3.389830508474564
9,2015Q1,6.4,0.3000000000000007,4.918032786885258
10,2015Q2,8.6,2.1999999999999993,34.374999999999986
11,2015Q3,10.8,2.200000000000001,25.581395348837223
12,2015Q4,10.7,-0.10000000000000142,-0.925925925925939
13,2016Q1,10.7,0.0,0.0
14,2016Q2,12.5,1.8000000000000007,16.822429906542062
15,2016Q3,11.05,-1.4499999999999993,-11.599999999999996
16,2016Q4,12.4,1.3499999999999996,12.217194570135744
17,2017Q1,15.55,3.1500000000000004,25.403225806451616
18,2017Q2,18.7,3.1499999999999986,20.257234726688093
19,2017Q3,18.15,-0.5500000000000007,-2.941176470588239
20,2017Q4,15.95,-2.1999999999999993,-12.12121212121212
21,2018Q1,16.8,0.8500000000000014,5.329153605015683
22,2018Q2,13.45,-3.3500000000000014,-19.940476190476197
23,2018Q3,13.6,0.15000000000000036,1.115241635687735
24,2018Q4,14.75,1.1500000000000004,8.45588235294118
25,2019Q1,13.3,-1.4499999999999993,-9.830508474576268
26,2019Q2,13.5,0.1999999999999993,1.5037593984962352
27,2019Q3,12.9,-0.5999999999999996,-4.444444444444442
28,2019Q4,13.35,0.4499999999999993,3.48837209302325
29,2020Q1,12.0,-1.3499999999999996,-10.112359550561797
30,2020Q2,15.3,3.3000000000000007,27.500000000000004
31,2020Q3,16.5,1.1999999999999993,7.843137254901956
32,2020Q4,19.45,2.9499999999999993,17.878787878787875
33,2021Q1,21.8,2.3500000000000014,12.082262210796923
34,2021Q2,17.5,-4.300000000000001,-19.724770642201836
35,2021Q3,18.4,0.8999999999999986,5.142857142857134
36,2021Q4,17.35,-1.0499999999999972,-5.7065217391304195
37,2022Q1,24.3,6.949999999999999,40.05763688760806
38,2022Q2,20.4,-3.900000000000002,-16.04938271604939
