,timestamp,delta_volume,date,note
0,1159981200,1334700.0,2006-10-05,"Niêm yết cổ phiếu lần đầu - 1,334,700 CP"
1,1164128400,1334700.0,2006-11-22,"Giao dịch lần đầu - 1,334,700 CP"
2,1181667600,199715.0,2007-06-13,"Giao dịch bổ sung - 199,715 CP"
3,1191862800,2460710.0,2007-10-09,"Giao dịch bổ sung - 2,460,710 CP"
4,1230483600,938780.0,2008-12-29,"Niêm yết cổ phiếu bổ sung - 938,780 CP"
5,1230656400,938780.0,2008-12-31,"Giao dịch bổ sung - 938,780 CP"
6,1246208400,4933905.0,2009-06-29,"Niêm yết cổ phiếu lần đầu - 4,933,905 CP"
7,1247158800,,2009-07-10,Hủy niêm yết cổ phiếu
8,1248627600,4933905.0,2009-07-27,"Giao dịch lần đầu - 4,933,905 CP"
9,1267722000,422308.0,2010-03-05,"Niêm yết cổ phiếu bổ sung - 422,308 CP"
10,1270486800,422308.0,2010-04-06,"Giao dịch bổ sung - 422,308 CP"
11,1364922000,,2013-04-03,Đưa cổ phiếu vào diện cảnh báo
12,1378400400,,2013-09-06,Đưa cổ phiếu ra khỏi diện cảnh báo
13,1422810000,491852.0,2015-02-02,"Niêm yết cổ phiếu lần đầu - 491,852 CP"
14,1425315600,491852.0,2015-03-03,"Giao dịch lần đầu - 491,852 CP"
15,1455814800,324459.0,2016-02-19,"Niêm yết cổ phiếu bổ sung - 324,459 CP"
16,1457974800,324459.0,2016-03-15,"Giao dịch bổ sung - 324,459 CP"
