,quarter,roa
0,2009Q3,0.0
1,2009Q4,-2.23
2,2010Q1,0.0
3,2010Q2,0.0
4,2010Q3,2.23
5,2010Q4,1.43
6,2011Q1,0.53
7,2011Q2,0.46
8,2011Q3,0.04
9,2011Q4,1.36
10,2012Q1,0.24
11,2012Q2,0.96
12,2012Q3,1.07
13,2012Q4,0.2
14,2013Q1,0.16
15,2013Q2,0.52
16,2013Q3,0.23
17,2013Q4,0.24
18,2014Q1,0.56
19,2014Q2,0.51
20,2014Q3,0.55
21,2014Q4,0.89
22,2015Q1,0.85
23,2015Q2,0.66
24,2015Q3,1.01
25,2015Q4,1.96
26,2016Q1,1.75
27,2016Q2,2.45
28,2016Q3,1.52
29,2016Q4,1.18
30,2017Q1,0.58
31,2017Q2,0.95
32,2017Q3,0.2
33,2017Q4,0.72
34,2018Q1,-1.05
35,2018Q2,1.82
36,2018Q3,-0.36
37,2018Q4,0.77
38,2019Q1,0.08
39,2019Q2,0.32
40,2019Q3,0.32
41,2019Q4,0.1
42,2020Q1,0.06
43,2020Q2,0.22
44,2020Q3,0.09
45,2020Q4,0.24
46,2021Q1,0.19
47,2021Q2,0.02
48,2021Q3,0.04
49,2021Q4,0.17
50,2022Q1,0.02
51,2022Q2,-3.63
