quarter,s,ln_s
2010Q2,0.09369747522124612,0.011059624819448893
2010Q3,0.10035550949673204,0.010701638566907017
2010Q4,0.03048507935195025,0.004569553069118908
2011Q1,0.008658137915107639,0.0013694342710898599
2011Q2,0.025812009107769488,0.004732721049264001
2011Q3,0.032167843820511945,0.00605023023670573
2011Q4,0.006832172823624662,0.0014161975933782134
2012Q1,0.0020071156798736186,0.00038627220728367135
2012Q2,0.02888491287289262,0.004638844788393295
2012Q3,0.01621265528571583,0.0023995776413877332
2012Q4,0.012599926774159458,0.0020220119491205905
2013Q1,0.01335534229965941,0.0020221062646709168
2013Q2,0.0016652791652627767,0.00023310023310023277
2013Q3,0.017830174118771004,0.002446457922835935
2013Q4,0.02741939415668738,0.0032613282360909835
2014Q1,0.036134446813090935,0.003274566250267677
2014Q2,0.04970103799241217,0.004684919123995055
2014Q3,0.04453724827690177,0.0038306236491055592
2014Q4,0.06143755969956228,0.004561449112131815
2015Q1,0.04546506206118294,0.0029709481657864095
2015Q2,0.05807752049625625,0.0033339130852959465
2015Q3,0.061696177910305815,0.0033699163339286032
2015Q4,0.05724736006045183,0.002769801907397934
2016Q1,0.04989141850016616,0.0025522738441935413
2016Q2,0.06555907589905365,0.0034534989903930715
2016Q3,0.0902587124459447,0.004635568273723525
2016Q4,0.03656309920414012,0.0017882678908625322
2017Q1,0.06747036725790717,0.0030210580254013226
2017Q2,0.10052393578384446,0.004195691752149594
2017Q3,0.14205651065559657,0.005322999978517004
2017Q4,0.11388765126001137,0.004179768769025578
2018Q1,0.0663725982277433,0.0025699127726019257
2018Q2,0.06458469869709527,0.002595074726738595
2018Q3,0.07401438079252709,0.003246103574727726
2018Q4,0.040475876625072016,0.0018460386648048216
2019Q1,0.05684423617122071,0.0026015759822802416
2019Q2,0.04163059397075141,0.0018161292915242226
2019Q3,0.06350902215368552,0.0029974924943208065
2019Q4,0.017786963418181926,0.0008784682977880376
2020Q1,0.0489914639507308,0.002635356541147225
2020Q2,0.05286733792737544,0.002832813224072668
2020Q3,0.08490497878141944,0.004555361086165644
2020Q4,0.06020304749341377,0.003080321418598089
2021Q1,0.07822546575215693,0.0042098621586701135
2021Q2,0.05943958070123703,0.0031884113839997417
2021Q3,0.054277083563184524,0.002838402301380748
2021Q4,0.06552401443503944,0.003076159721270575
2022Q1,0.11600655480054953,0.005320763704943002
2022Q2,0.19475474294115835,0.008342550849757177
2022Q3,0.09568518070263957,0.004015414531175523
