,quarter,roa
0,2012Q2,-0.41
1,2012Q3,-2.03
2,2012Q4,-2.03
3,2013Q1,-0.98
4,2013Q2,-0.12
5,2013Q3,0.89
6,2013Q4,4.08
7,2014Q1,0.74
8,2014Q2,-0.41
9,2014Q3,-0.42
10,2014Q4,6.63
11,2015Q1,2.38
12,2015Q2,1.67
13,2015Q3,0.49
14,2015Q4,5.62
15,2016Q1,0.27
16,2016Q2,-0.23
17,2016Q3,0.78
18,2016Q4,7.8
19,2017Q1,4.47
20,2017Q2,1.91
21,2017Q3,2.26
22,2017Q4,4.77
23,2018Q1,-2.51
24,2018Q2,1.97
25,2018Q3,-0.94
26,2018Q4,5.08
27,2019Q1,1.92
28,2019Q2,-0.07
29,2019Q3,-0.23
30,2019Q4,4.58
31,2020Q1,-0.14
32,2020Q2,-0.13
33,2020Q3,1.73
34,2020Q4,6.64
35,2021Q1,-1.84
36,2021Q2,0.8
37,2021Q3,1.61
38,2021Q4,6.99
39,2022Q1,2.39
40,2022Q2,4.54
